avg_lr,normalized_lr,distance_ATG,operon_pos,geneName
-16.093525886535645,0.6725385296296342,26,1,priA
-12.247490406036377,0.5118150769074176,13,1,priA
-23.92952251434326,1.0,12,1,priA
-13.264315128326416,0.5543075554631663,6,1,priA
-11.211767435073853,0.576685715320031,11,2,priB
-19.441729068756104,1.0,31,2,priB
-16.24379587173462,0.8355118937357926,45,2,priB
-19.00125026702881,0.9773436405697491,46,2,priB
-18.638376712799072,0.8958183906161936,119,11,secY
-17.93603754043579,0.8620617841934288,100,11,secY
-19.493839263916016,0.9369345831678634,36,11,secY
-20.80597686767578,1.0,14,11,secY
-12.017505168914795,0.8714585171453282,25,2,proA
-13.790105819702148,1.0,37,2,proA
-2.55020534992218,0.18493007836666928,61,2,proA
-13.37675142288208,0.9700252918850338,65,2,proA
-13.36382532119751,0.9335323400849667,14,1,proB
-12.885153770446777,0.9000946557270578,40,1,proB
-11.615877389907837,0.8114291335984795,65,1,proB
-14.315331935882568,1.0,79,1,proB
-23.35134744644165,1.0,44,1,proS
-13.64918065071106,0.5845136209812579,27,1,proS
-4.650438666343689,0.19915076322725594,19,1,proS
-15.761900424957275,0.6749889042209906,13,1,proS
-24.80201292037964,1.0,37,3,prs
-15.833226680755615,0.6383847444795726,36,3,prs
-22.186562538146973,0.8945468502645779,33,3,prs
-22.354594707489014,0.9013217910680307,5,3,prs
-9.084688901901245,0.5237030524794509,171,1,psd
-17.347023010253906,1.0,164,1,psd
-14.377696990966797,0.8288279194918963,61,1,psd
-11.910194873809814,0.6865843705153122,41,1,psd
-16.777841567993164,0.9268584230141756,46,1,pssA
-6.924347400665283,0.3825217735054932,47,1,pssA
-18.1018385887146,1.0,54,1,pssA
-7.011075139045715,0.38731287458372854,55,1,pssA
-5.135032534599304,0.304478772114869,109,4,pstB
-7.608370780944824,0.4511339271110372,76,4,pstB
-16.864993572235107,1.0,23,4,pstB
-12.21385407447815,0.7242133844975699,22,4,pstB
-9.752306699752808,0.5497521003310839,75,1,pth
-14.851470708847046,0.8371995945739877,35,1,pth
-6.110760450363159,0.3444726971407101,34,1,pth
-17.73946237564087,1.0,25,1,pth
-7.237475633621216,0.4699622730321266,69,1,pyrG
-10.527486801147461,0.6835976902498416,63,1,pyrG
-6.529175758361816,0.4239691345103285,42,1,pyrG
-15.400120496749878,1.0,27,1,pyrG
-0.4705768972635269,0.023004191510607237,955,3,recF
-20.45613718032837,1.0,13,3,recF
-14.819105625152588,0.7244332346090918,12,3,recF
-2.8149061799049377,0.13760692720675977,7,3,recF
-0.8405303955078125,0.041089399630938536,6,3,recF
-11.976232767105103,0.8208133437764124,16,1,rfaD
-14.590689659118652,1.0,55,1,rfaD
-14.277410507202148,0.9785288317937243,56,1,rfaD
-13.100912809371948,0.8978953781793552,76,1,rfaD
-17.25448179244995,0.8987399057995499,13,2,rho
-19.19852638244629,1.0,30,2,rho
-2.2420403361320496,0.11678189729092985,77,2,rho
-0.8777754008769989,0.04572097792253325,112,2,rho
-3.818502128124237,0.20345035658780963,89,2,lptE
-18.76871681213379,1.0,78,2,lptE
-13.170719146728516,0.7017378587231801,51,2,lptE
-15.157969951629639,0.8076188747133828,48,2,lptE
-10.432034015655518,0.6201277237037737,181,1,rnc
-12.58059310913086,0.7478478843052807,159,1,rnc
-16.82239580154419,1.0,9,1,rnc
-11.463185548782349,0.6814240779978616,7,1,rnc
-14.16493558883667,0.6960413003867166,142,1,rne
-17.56507158279419,0.8631183099419883,141,1,rne
-20.09107255935669,0.9872417832524008,79,1,rne
-20.350711345672607,1.0,51,1,rne
-15.385524272918701,0.7506363154689792,21,2,rnpA
-18.56798219680786,0.9059035944870921,22,2,rnpA
-14.607189178466797,0.7126625306868801,75,2,rnpA
-16.291332721710205,0.7948293312193967,93,2,rnpA
-20.496642589569092,1.0,332,2,rnpA
-5.219034671783447,0.2546287592700405,344,2,rnpA
-16.157115936279297,0.7882810985103377,358,2,rnpA
-20.154172897338867,0.9182398389389996,16,2,rplA
-19.478634357452393,0.887461776092057,35,2,rplA
-6.281634211540222,0.286196154814173,55,2,rplA
-21.948702335357666,1.0,198,2,rplA
-18.45100450515747,0.9010279169767926,86,5,rplB
-20.47772789001465,1.0,64,5,rplB
-19.860909938812256,0.9698785942212288,32,5,rplB
-20.21672248840332,0.9872541815667646,23,5,rplB
-16.216390132904053,0.9337207793856919,68,2,rplC
-17.367494106292725,1.0,67,2,rplC
-9.878433465957642,0.5687886465082151,37,2,rplC
-17.36085605621338,0.9996177888393847,36,2,rplC
-19.188841819763184,0.8029702817583005,184,3,rplD
-3.4833794236183167,0.14576440743667488,176,3,rplD
-23.897325038909912,1.0,88,3,rplD
-21.804133415222168,0.9124089570577634,45,3,rplD
-23.229961395263672,1.0,194,3,rplE
-18.709185123443604,0.8053902804702119,169,3,rplE
-12.247029304504395,0.5272083365149899,105,3,rplE
-16.429413318634033,0.7072509953453391,86,3,rplE
-6.531375527381897,0.37166800461990707,147,6,rplF
-14.525993585586548,0.8266018434313868,39,6,rplF
-14.983086585998535,0.8526127262349589,35,6,rplF
-17.57314443588257,1.0,23,6,rplF
-24.001540660858154,1.0,35,4,rplI
-18.458898544311523,0.7690714027543406,44,4,rplI
-3.342950224876404,0.1392806516928351,96,4,rplI
-11.456696033477783,0.47733169280093035,114,4,rplI
-15.116008520126343,0.7320782203954311,91,3,rplJ
-15.431509971618652,0.7473581629036095,92,3,rplJ
-7.957154035568237,0.38537019597567873,175,3,rplJ
-20.648078441619873,1.0,185,3,rplJ
-21.15574026107788,1.0,22,1,rplK
-18.18342638015747,0.8595031965679384,66,1,rplK
-17.975167751312256,0.849659124638753,69,1,rplK
-16.023136615753174,0.7573895509216655,145,1,rplK
-16.33131170272827,0.7719565234393833,413,1,rplK
-15.698297023773193,0.7631336408734597,103,4,rplL
-20.570836067199707,1.0,134,4,rplL
-20.145995616912842,0.9793474388255772,135,4,rplL
-17.618555068969727,0.8564822067228757,236,4,rplL
-18.351074695587158,0.8126031445055275,234,1,rplM
-22.58307123184204,1.0,195,1,rplM
-17.97990608215332,0.7961674431953136,79,1,rplM
-22.507671356201172,0.9966612213694586,23,1,rplM
-18.297637462615967,0.9297069194695119,88,1,rplN
-17.537922620773315,0.8911056439371996,42,1,rplN
-19.681081295013428,1.0,33,1,rplN
-18.777165412902832,0.9540718384035323,7,1,rplN
-20.840261936187744,0.9491039569584544,55,10,rplO
-17.955602169036865,0.8177312319963141,36,10,rplO
-21.957828521728516,1.0,27,10,rplO
-16.9178524017334,0.7704701940354541,23,10,rplO
-15.636746883392334,0.853775033072988,215,9,rplP
-14.216009616851807,0.776201992096225,206,9,rplP
-13.788832187652588,0.7528778680656726,205,9,rplP
-18.31483268737793,1.0,11,9,rplP
-14.881481647491455,0.7752486485879566,64,5,rplQ
-16.10387420654297,0.8389290133457498,52,5,rplQ
-19.19575309753418,1.0,46,5,rplQ
-13.034174680709839,0.6790134575331751,34,5,rplQ
-14.98205852508545,0.7009596783563578,93,7,rplR
-21.373638153076172,1.0,55,7,rplR
-15.892155647277832,0.7435400343853288,46,7,rplR
-20.274590015411377,0.9485792671423786,37,7,rplR
-11.437609672546387,0.5437092839792264,75,4,rplS
-20.759795665740967,0.9868577403955197,65,4,rplS
-21.036259651184082,1.0,61,4,rplS
-16.0112247467041,0.7611250769954662,53,4,rplS
-24.720949172973633,1.0,172,4,rplT
-8.760751724243164,0.3543857342589791,142,4,rplT
-22.650723457336426,0.9162562205378223,105,4,rplT
-15.785878419876099,0.6385627958466147,97,4,rplT
-11.617065906524658,0.6134995648699582,162,7,rplV
-18.277000427246094,0.9652120336982715,67,7,rplV
-18.935736179351807,1.0,55,7,rplV
-18.24457883834839,0.96349984312957,25,7,rplV
-14.688836574554443,0.7025129367991284,180,4,rplW
-20.90899085998535,1.0,87,4,rplW
-20.750144004821777,0.9924029401405704,81,4,rplW
-18.690192222595215,0.8938830356640325,41,4,rplW
-14.21863079071045,0.6858792368329748,121,2,rplX
-20.73051643371582,1.0,93,2,rplX
-18.657540321350098,0.9000036434695731,85,2,rplX
-19.702080726623535,0.9503902514739261,45,2,rplX
-15.825040340423584,0.7801244982934938,53,1,rplY
-17.308763027191162,0.8532673397473975,56,1,rplY
-18.943960666656494,0.9338774178677072,59,1,rplY
-20.28527545928955,1.0,80,1,rplY
-19.676068782806396,0.9913218839295189,58,2,rpmB
-18.842767238616943,0.9493383929290649,57,2,rpmB
-19.84831476211548,1.0,42,2,rpmB
-14.485302925109863,0.7298001416602881,16,2,rpmB
-9.072720050811768,0.4094496408764609,106,10,rpmC
-11.323589324951172,0.5110308216904528,82,10,rpmC
-14.604575634002686,0.6591009327969372,61,10,rpmC
-22.158329486846924,1.0,48,10,rpmC
-13.226642847061157,0.78809977677551,125,9,rpmD
-16.782954692840576,1.0,30,9,rpmD
-9.796445846557617,0.7445739548091233,1,1,rpmE
-13.157115936279297,1.0,74,1,rpmE
-16.03589916229248,1.0,24,2,rpmF
-14.695459842681885,0.9164100930016719,34,2,rpmF
-4.9652581214904785,0.3096339077241147,55,2,rpmF
-20.678444862365723,1.0,122,3,rpmG
-13.362298965454102,0.6461945786732332,66,3,rpmG
-20.865187644958496,0.9843445523906739,1,1,rpmH
-20.083691120147705,0.9474763554686291,21,1,rpmH
-21.197036743164062,1.0,41,1,rpmH
-16.98288583755493,0.8011915081966269,56,1,rpmH
-14.850409984588623,0.7078342412074624,210,4,rpoA
-20.980067253112793,1.0,155,4,rpoA
-10.623023271560669,0.5063388569445382,72,4,rpoA
-13.93401050567627,0.6641547111155658,-14,4,rpoA
-18.7251296043396,1.0,0,5,rpoB
-14.189537525177002,0.7577804706830193,57,5,rpoB
-16.552281856536865,0.7711823971454879,81,6,rpoC
-21.463510990142822,1.0,92,6,rpoC
-17.409072875976562,0.9721057270130016,14,3,rpoD
-17.908620834350586,1.0,43,3,rpoD
-12.376246213912964,0.6910775725495313,44,3,rpoD
-5.148804783821106,0.2875042601798328,70,3,rpoD
-20.43268871307373,1.0,46,1,rpoH
-5.19428288936615,0.254214360249252,35,1,rpoH
-18.774500370025635,0.9188462974044569,34,1,rpoH
-16.703882694244385,0.8175078145029688,33,1,rpoH
-13.812407732009888,0.9236948625507035,56,1,rpoZ
-14.953431367874146,1.0,70,1,rpoZ
-3.479038715362549,0.23265821935939687,111,1,rpoZ
-8.737432479858398,0.36376731635632986,37,2,rpsA
-24.01928949356079,1.0,55,2,rpsA
-17.825037002563477,0.7421134171076168,142,2,rpsA
-10.32827377319336,0.4299991378163877,146,2,rpsA
-8.327064514160156,0.3466823827737501,1433,2,rpsA
-20.905613899230957,0.8703677061236735,1538,2,rpsA
-14.187933444976807,0.69482215247179,16,1,rpsB
-17.982742071151733,0.8806643759416851,56,1,rpsB
-20.419517993927002,1.0,61,1,rpsB
-14.26688003540039,0.6986883843018981,62,1,rpsB
-14.570192337036133,0.7076874974523544,63,8,rpsC
-20.588455200195312,1.0,50,8,rpsC
-15.325773239135742,0.7443867492783215,34,8,rpsC
-15.133128643035889,0.7350298259819089,20,8,rpsC
-6.570168375968933,0.29874465981933357,51,3,rpsD
-21.99258852005005,1.0,20,3,rpsD
-16.429077625274658,0.9200296701476504,181,8,rpsE
-17.857117176055908,1.0,170,8,rpsE
-17.27351188659668,0.967318056789045,72,8,rpsE
-17.579973220825195,0.8395239973099072,32,1,rpsF
-17.73797369003296,0.8470692411973673,36,1,rpsF
-20.94040584564209,1.0,41,1,rpsF
-11.798643350601196,0.5634390965281417,57,1,rpsF
-14.452571868896484,0.6579246097607159,47,2,rpsG
-7.150569200515747,0.3255154510555309,41,2,rpsG
-21.966911792755127,1.0,5,2,rpsG
-18.32900619506836,0.8343915780238814,0,2,rpsG
-18.963350772857666,0.8007270988975066,78,5,rpsH
-21.349374771118164,0.9014769134693882,43,5,rpsH
-23.682663917541504,1.0,36,5,rpsH
-23.10579013824463,0.9756415164567027,17,5,rpsH
-21.94575834274292,1.0,132,2,rpsI
-16.050640106201172,0.7313777840586146,94,2,rpsI
-16.46183490753174,0.7501146531568995,68,2,rpsI
-18.249392986297607,0.8315681190544214,45,2,rpsI
-17.05695676803589,0.8727365283873345,87,1,rpsJ
-17.289382457733154,0.8846288250199056,28,1,rpsJ
-19.281421184539795,0.9865535110286247,25,1,rpsJ
-19.544222354888916,1.0,10,1,rpsJ
-19.275089263916016,1.0,157,2,rpsK
-17.117187023162842,0.8880470948172011,141,2,rpsK
-17.81293535232544,0.9241428202188507,90,2,rpsK
-18.731765747070312,0.9718121400421822,14,2,rpsK
-15.902468204498291,0.7439505583372431,120,1,rpsL
-20.702887058258057,0.9685241428011321,65,1,rpsL
-21.37570571899414,1.0,32,1,rpsL
-18.014014720916748,0.842733098861375,16,1,rpsL
-15.883206367492676,0.8749453610583032,84,1,rpsM
-18.153369426727295,1.0,29,1,rpsM
-13.382600784301758,0.7371965209168546,7,1,rpsM
-19.081012725830078,0.858787166041566,169,4,rpsN
-17.759392738342285,0.7993044593348047,165,4,rpsN
-20.322665214538574,0.914670741893017,155,4,rpsN
-22.218558311462402,1.0,111,4,rpsN
-22.30622100830078,1.0,115,7,rpsO
-9.768212080001831,0.4379142516505508,112,7,rpsO
-20.99389362335205,0.9411676507436927,75,7,rpsO
-19.460391521453857,0.8724199188294642,66,7,rpsO
-13.693085193634033,0.6691623281714603,122,1,rpsP
-20.463024616241455,1.0,44,1,rpsP
-10.348493099212646,0.5658043252881938,126,11,rpsQ
-12.50503945350647,0.6837135941301247,95,11,rpsQ
-18.28987979888916,1.0,60,11,rpsQ
-18.989792346954346,0.808708707165878,43,3,rpsR
-19.583645820617676,0.833998845475856,103,3,rpsR
-19.596603393554688,0.8345506630979996,122,3,rpsR
-23.481622219085693,1.0,123,3,rpsR
-20.439115047454834,0.9840543181226553,37,6,rpsS
-20.77031183242798,1.0,26,6,rpsS
-16.650868892669678,0.8016667745292704,0,6,rpsS
-12.517083406448364,0.7416355462595913,167,1,rpsT
-16.87767457962036,1.0,33,1,rpsT
-14.449955940246582,0.85615798977987,0,1,rpsT
-19.60832691192627,1.0,67,1,rpsU
-14.973404169082642,0.6319934218674784,111,1,coaA
-23.692341804504395,1.0,55,1,coaA
-18.494641304016113,0.7806168531850197,49,1,coaA
-16.757986307144165,0.7073165854781874,37,1,coaA
-14.050002098083496,0.7520501253255653,53,2,secA
-8.525501728057861,0.45634189933137576,59,2,secA
-18.682268142700195,1.0,91,2,secA
-17.751246452331543,0.9501654893689965,99,2,secA
-15.26405119895935,0.9200369209995946,86,1,secB
-15.10033369064331,0.9101688885682644,77,1,secB
-16.590694189071655,1.0,54,1,secB
-11.099528312683105,0.6690213312469108,40,1,secB
-17.684350967407227,0.7746893296421852,1,3,secD
-22.82766819000244,1.0,18,3,secD
-17.34454345703125,0.759803555609216,78,3,secD
-3.914320468902588,0.17147263734177176,79,3,secD
-14.666504859924316,0.8165247596528821,16,1,secE
-15.325144290924072,0.8531930325802987,41,1,secE
-17.962106704711914,1.0,80,1,secE
-19.676955699920654,0.9939676279561278,35,4,secF
-19.796374797821045,1.0,41,4,secF
-19.2574200630188,0.9727750792603923,160,4,secF
-17.70478868484497,0.8943449932456173,249,4,secF
-21.307889461517334,1.0,12,1,serS
-21.052112579345703,0.9879961418687866,13,1,serS
-15.684309959411621,0.736079938265962,33,1,serS
-18.804678916931152,0.8825218917571798,62,1,serS
-22.445530891418457,0.973182979928155,35,1,gmk
-23.064039707183838,1.0,36,1,gmk
-22.71305274963379,0.9847820693162991,37,1,gmk
-17.159964561462402,0.7440138318924905,55,1,gmk
-13.28588056564331,0.7544947287884638,20,2,spoT
-6.0186439752578735,0.34179406711884974,40,2,spoT
-13.654213666915894,0.7754120764926966,44,2,spoT
-17.60897731781006,1.0,48,2,spoT
-20.433953285217285,0.9408062992789796,56,1,ssb
-13.798495292663574,0.6353010164362426,57,1,ssb
-21.316443920135498,0.9814373380602222,75,1,ssb
-21.71961784362793,1.0,94,1,ssb
-12.197434902191162,0.5033083041494746,32,7,sucB
-24.234519481658936,1.0,49,7,sucB
-23.731995105743408,0.9792641081125687,67,7,sucB
-17.857218265533447,0.7368505193200992,81,7,sucB
-24.09026050567627,1.0,0,1,suhB
-14.163496971130371,0.587934570811017,25,1,suhB
-11.46625018119812,0.47597036895870776,61,1,suhB
-23.62432622909546,1.0,58,1,thrS
-21.089285373687744,0.8926936230551377,31,1,thrS
-15.984292984008789,0.676603126328433,20,1,thrS
-18.033074855804443,0.7633265254183252,5,1,thrS
-16.159164428710938,0.6814313986423743,127,2,thyA
-7.4200698137283325,0.31290408445929235,112,2,thyA
-23.713560104370117,1.0,72,2,thyA
-12.732785701751709,0.5369411275958186,66,2,thyA
-16.68050765991211,0.9103315525321937,31,1,topA
-13.35447382926941,0.728814682509095,32,1,topA
-18.323552131652832,1.0,33,1,topA
-16.173359394073486,0.8826541534015657,43,1,topA
-17.262165546417236,1.0,9,1,trmA
-1.382605493068695,0.08009455646517391,7,1,trmA
-21.65858745574951,0.9679658846280335,113,3,trmD
-22.375362396240234,1.0,100,3,trmD
-7.023175358772278,0.31387984848694084,51,3,trmD
-17.16493558883667,0.7671355343822686,40,3,trmD
-19.483590126037598,0.7822289066614636,51,7,trpS
-15.418188571929932,0.6190108040305913,36,7,trpS
-20.672348499298096,0.8299552834013201,35,7,trpS
-24.907785892486572,1.0,12,7,trpS
-17.10522985458374,0.8021217204837247,133,2,tsf
-21.32498025894165,1.0,193,2,tsf
-14.042945146560669,0.6585208978410381,236,2,tsf
-23.646923065185547,1.0,282,4,tufA
-6.238252878189087,0.2638082282837646,99,4,tufA
-14.54044485092163,0.6148979641384704,87,4,tufA
-9.268566131591797,0.3919565393790091,67,4,tufA
-5.853500485420227,0.27056804944956064,59,5,tufB
-16.41818904876709,0.7589027108622743,88,5,tufB
-21.63411569595337,1.0,283,5,tufB
-9.595530033111572,0.39522135578389805,125,2,tyrS
-8.108193635940552,0.3339608412142769,98,2,tyrS
-19.901989936828613,0.8197245403316473,52,2,tyrS
-24.27887535095215,1.0,51,2,tyrS
-18.814196586608887,0.8973762654959176,119,2,valS
-15.264400005340576,0.7280624611724297,94,2,valS
-20.96578359603882,1.0,38,2,valS
-15.450586080551147,0.7369429341753919,20,2,valS
-13.151183843612671,0.5325273533965262,35,1,ribF
-24.69579029083252,1.0,42,1,ribF
-21.394469261169434,0.8663204946760262,177,1,ribF
-24.026639938354492,0.972904274591025,205,1,ribF
-19.905441284179688,1.0,31,4,fkpB
-6.9387288093566895,0.34858452572319537,35,4,fkpB
-11.868675947189331,0.5962528425140837,70,4,fkpB
-15.308905601501465,0.7690814477782301,73,4,fkpB
-17.28829860687256,0.8406900476486691,8,1,mraZ
-17.027350902557373,0.828000763239425,57,1,mraZ
-17.836735248565674,0.8673592553550871,61,1,mraZ
-20.564414501190186,1.0,62,1,mraZ
-16.969621181488037,0.7961419017634668,46,2,rsmH
-21.314819812774658,1.0,65,2,rsmH
-20.778014183044434,0.9748153803576374,69,2,rsmH
-8.673185348510742,0.4069086872276829,125,2,rsmH
-13.66597580909729,0.6411490188111668,901,2,rsmH
-21.116552352905273,0.8536547870608919,56,3,ftsL
-24.73664140701294,1.0,65,3,ftsL
-14.927531003952026,0.6034582770690935,117,3,ftsL
-5.281379222869873,0.21350429656034794,125,3,ftsL
-23.11500310897827,1.0,96,1,secM
-17.508139610290527,0.7574361780418736,115,1,secM
-14.766119956970215,0.6388110738014479,120,1,secM
-13.49525260925293,0.5838308801269916,129,1,secM
-15.972130298614502,0.816576117429432,45,2,yajC
-15.911868572235107,0.8134952330616938,59,2,yajC
-19.559879302978516,1.0,116,2,yajC
-5.8651169538497925,0.2998544552857579,139,2,yajC
-16.120360851287842,1.0,21,1,yceD
-14.257482528686523,0.884439415482905,22,1,yceD
-14.057124137878418,0.8720105131365844,23,1,yceD
-11.828758716583252,0.7337775392067767,505,1,yceD
-14.208768367767334,0.7728463813228442,78,1,tsaD
-8.129745483398438,0.4421948627280981,48,1,tsaD
-15.168004512786865,0.825021359781509,39,1,tsaD
-18.384984016418457,1.0,27,1,tsaD
-18.9668927192688,1.0,94,5,rbfA
-6.5251970291137695,0.3440308924447444,67,5,rbfA
-12.94561219215393,0.6825373235228065,22,5,rbfA
-12.12248969078064,0.545447719793611,102,2,rimP
-20.22694492340088,0.9101052067918484,55,2,rimP
-17.848618030548096,0.8030931149096868,54,2,rimP
-22.22484254837036,1.0,44,2,rimP
-7.053254127502441,0.4866357436669975,47,3,waaC
-13.647122383117676,0.9415763886809846,57,3,waaC
-14.493908882141113,1.0,73,3,waaC
-10.466699838638306,0.722144724639121,74,3,waaC
-2.5697251558303833,0.12903493338344266,24,2,coaD
-19.91495704650879,1.0,39,2,coaD
-12.500937938690186,0.6277160382267395,40,2,coaD
-15.843131065368652,0.7955393038694024,46,2,coaD
-19.42887258529663,0.804676593183285,67,1,yidC
-23.592362880706787,0.977113937241927,86,1,yidC
-24.14494562149048,1.0,87,1,yidC
-15.67129898071289,0.6490509122026962,93,1,yidC
-18.862568378448486,1.0,93,1,glmU
-8.00534725189209,0.4244038824022839,71,1,glmU
-18.548763275146484,0.983363606853214,63,1,glmU
-12.292434453964233,0.651684023476305,36,1,glmU
-0.3990423008799553,0.020677979822909916,18,5,yigB
-17.87315273284912,0.9261692075417916,43,5,yigB
-2.273366689682007,0.11780362742410547,61,5,yigB
-19.297934532165527,1.0,62,5,yigB
0.11182630062103271,-0.0057947289869100865,706,5,yigB
-19.121456623077393,1.0,39,1,yihA
-17.751780033111572,0.9283696521156878,33,1,yihA
-8.331498146057129,0.43571461684576746,25,1,yihA
-13.283838748931885,0.6947085157152633,11,1,yihA
-17.755679607391357,0.8071260112143828,10,2,murI
-21.99864625930786,1.0,33,2,murI
0.6922368053346872,-0.031467245628434726,67,2,murI
-8.396794080734253,0.3816959453667055,70,2,murI
-16.476401329040527,0.704690016703226,22,1,murB
-20.51924228668213,0.8776009336610159,70,1,murB
-23.381062507629395,1.0,97,1,murB
-21.287763118743896,0.9104703052651075,112,1,murB
-10.570701837539673,1.0,63,1,nsrR
-9.535781860351562,0.902095433861089,79,1,nsrR
-7.5807952880859375,0.7171515576349248,157,1,nsrR
-11.383666038513184,0.8078715750584764,51,3,rpmI
-14.090935230255127,1.0,5,3,rpmI
-21.17465114593506,1.0,92,12,rpmJ
-13.406498908996582,0.6331390688139037,34,12,rpmJ
-15.402941226959229,0.7274236123562376,18,12,rpmJ
-24.468158721923828,1.0,6,3,mukE
-10.852388620376587,0.44353107006178966,45,3,mukE
-14.033172369003296,0.573527927805592,77,3,mukE
-11.718657493591309,0.4789349957539396,180,3,mukE
-15.14660358428955,0.891169605451889,63,2,rlmH
-16.82706117630005,0.9900414562213874,54,2,rlmH
-16.99631977081299,1.0,38,2,rlmH
-12.191387414932251,0.7172957192690602,21,2,rlmH
-21.88906240463257,1.0,102,1,rsfS
-15.809608459472656,0.7222606508777066,93,1,rsfS
