avg_lr,normalized_lr,distance_ATG,operon_pos,geneName
-16.14448308944702,0.7375593705662892,49,1,rsfS
-17.198020935058594,0.785690159639676,19,1,rsfS
-13.45326042175293,1.0,15,2,rnr
-9.0989351272583,0.6763368017871708,20,2,rnr
-15.6890549659729,0.8906077241288883,16,1,cmk
-15.706452131271362,0.8915952947522536,18,1,cmk
-14.911101818084717,0.8464462954117168,28,1,cmk
-17.616122722625732,1.0,38,1,cmk
-8.958629608154297,0.5375188734916585,106,2,fmt
-16.666632652282715,1.0,111,2,fmt
-16.00996971130371,0.9606001431315482,116,2,fmt
-13.084764957427979,0.5281725785784184,54,4,fabZ
-24.773654460906982,1.0,65,4,fabZ
-21.791550159454346,0.8796259830717176,66,4,fabZ
-20.811092853546143,0.8400493712538942,155,4,fabZ
-18.773725986480713,0.7578101170380735,446,4,fabZ
-15.184417247772217,0.6129260126612868,454,4,fabZ
-15.491300582885742,0.7409013297294315,31,1,lolB
-13.860651969909668,0.6629124146469787,28,1,lolB
-20.90872287750244,1.0,12,1,lolB
-11.692345380783081,0.5592089698297125,7,1,lolB
-21.720954418182373,1.0,26,5,fabD
-16.347389698028564,0.7526091802091507,27,5,fabD
-17.60354518890381,0.8104406855238402,46,5,fabD
-12.301155090332031,0.5663266380244723,81,5,fabD
-19.629244804382324,0.8444922269520586,34,6,fabG
-23.24384307861328,1.0,44,6,fabG
-22.82494068145752,0.9819779200995727,82,6,fabG
-7.769584894180298,0.3342642121572879,83,6,fabG
-15.568673372268677,1.0,11,1,nrdR
-8.436265230178833,0.5418743799459321,12,1,nrdR
-11.818579912185669,0.759125689748057,25,1,nrdR
-1.3746436834335327,0.0882954925293817,80,1,nrdR
-19.64753770828247,1.0,31,3,ribE
-12.945199489593506,0.6588713395947027,32,3,ribE
-16.986994743347168,0.8645864431239267,33,3,ribE
-18.267173290252686,0.929743643273534,151,3,ribE
-21.632385730743408,1.0,40,1,ribA
-20.040290355682373,0.9264022288212812,39,1,ribA
-15.44333553314209,0.7138988609654092,35,1,ribA
-11.74726152420044,0.5430404981871937,27,1,ribA
-17.157775402069092,1.0,57,1,mnmA
-4.943104386329651,0.28809704466311825,54,1,mnmA
-15.516197204589844,0.9043245316475418,39,1,mnmA
-24.880061149597168,0.9987213859869647,133,2,murA
-9.894868850708008,0.39719424616037763,124,2,murA
-24.911913871765137,1.0,80,2,murA
-14.93746280670166,0.5996112094635813,37,2,murA
-19.12290048599243,0.7484144101339205,68,1,folE
-25.55121898651123,1.0,28,1,folE
-22.311359405517578,0.8732013692691527,27,1,folE
-22.15380096435547,0.8670349925790509,5,1,folE
-13.386361598968506,0.5737511095347775,85,1,plsC
-14.850794315338135,0.6365179703911916,76,1,plsC
-23.33130407333374,1.0,66,1,plsC
-22.55528163909912,0.9667390030237716,30,1,plsC
-23.122037410736084,0.9829089071803245,0,3,lpxK
-23.524089813232422,1.0,31,3,lpxK
-18.17119550704956,0.7724505241783327,32,3,lpxK
-19.10136318206787,0.8119915938819131,61,3,lpxK
-17.309871673583984,0.8365389678470381,41,2,glnD
-8.878538846969604,0.42907560859438676,40,2,glnD
-20.69224786758423,1.0,14,2,glnD
-17.491212368011475,0.8453026698666515,10,2,glnD
-21.263407707214355,0.9440939860567199,83,3,holA
-22.52255392074585,1.0,28,3,holA
-18.510071277618408,0.8218460190062422,17,3,holA
-19.903411388397217,0.8837102336810879,16,3,holA
-6.034536719322205,0.2897663431086867,126,1,holC
-20.82552671432495,1.0,60,1,holC
-14.429305791854858,0.6928663072867003,42,1,holC
-9.533270835876465,0.45776853409997803,22,1,holC
-17.73224401473999,0.8514667723886556,-4,1,holC
-18.427111625671387,0.8848329206000921,-6,1,holC
-21.82547378540039,1.0,10,1,holD
-17.765953063964844,0.814000797354921,11,1,holD
-20.15431833267212,0.9234309656156857,46,1,holD
-10.648928880691528,0.48791283916204675,65,1,holD
-1.4126806855201721,0.06472623226466451,401,1,holD
-0.8693212736397982,0.039830579724748474,402,1,holD
-5.2281317710876465,0.28717561678581477,62,2,dcd
-6.438945889472961,0.3536843251514299,61,2,dcd
-18.205347061157227,1.0,30,2,dcd
-7.391148924827576,0.40598780676899415,16,2,dcd
-22.623140811920166,1.0,79,1,tktA
-9.377090692520142,0.4144911075998492,72,1,tktA
-15.768727779388428,0.697017620607297,66,1,tktA
-8.988861560821533,0.3973303987961428,6,1,tktA
-16.8089337348938,1.0,30,1,def
-16.42219877243042,0.976992296563074,152,1,def
-1.5517685413360596,0.09231808309855676,164,1,def
-15.8205246925354,0.801989966026061,85,1,csrA
-19.72658681869507,1.0,57,1,csrA
-16.483838081359863,0.8356153161649829,33,1,csrA
-18.924198150634766,0.7143250806814408,26,11,wzyE
-26.492417335510254,1.0,73,11,wzyE
-0.14475209265947342,0.0054639065520626804,89,11,wzyE
-18.075573444366455,0.682292341066894,139,11,wzyE
-19.289586067199707,0.8035691704408261,27,4,holB
-24.00488567352295,1.0,49,4,holB
-19.351202487945557,0.8061359987766848,61,4,holB
-2.724407196044922,0.11694116732521295,72,2,ftsH
-12.947679996490479,0.5557600989826265,58,2,ftsH
-23.204638957977295,0.9960249595014043,36,2,ftsH
-23.29724645614624,1.0,13,2,ftsH
-15.012932300567627,0.8608793818459465,99,1,rlmE
-13.987903594970703,0.8021016520339452,34,1,rlmE
-17.43906593322754,1.0,30,1,rlmE
-25.01035499572754,1.0,57,1,fabI
-16.076968669891357,0.6428124939705073,45,1,fabI
-14.142011880874634,0.5654462674876258,36,1,fabI
-18.592737197875977,0.7434015711113309,15,1,fabI
-7.508198022842407,0.3206396835843605,89,1,ftsN
-10.781041860580444,0.4604073894121394,35,1,ftsN
-23.416309356689453,1.0,31,1,ftsN
-16.132070779800415,0.6889245668080434,25,1,ftsN
-16.885036945343018,1.0,10,1,pyrH
-15.983086585998535,0.9465828613663031,22,1,pyrH
-5.944139361381531,0.35203591088504876,179,1,pyrH
-11.929943084716797,0.7065393533537478,185,1,pyrH
-13.700419425964355,0.9455130202822929,25,1,rnt
-14.4899320602417,1.0,38,1,rnt
-13.86928129196167,0.9571667578771466,57,1,rnt
-2.807783931493759,0.1937748168742569,82,1,rnt
-17.586531162261963,0.8614578610035134,96,2,glmM
-20.41484785079956,1.0,59,2,glmM
-14.590763807296753,0.6269177954730253,45,1,lptD
-19.184038639068604,0.8242759166493866,33,1,lptD
-22.989905834197998,0.9878016856458266,25,1,lptD
-23.273807048797607,1.0,17,1,lptD
-22.8489933013916,1.0,17,1,accA
-19.099228858947754,0.8358892931087922,80,1,accA
-9.611681938171387,0.42066106858134505,169,1,accA
-13.33054256439209,0.5834192512796703,206,1,accA
-15.630784749984741,1.0,25,2,degS
-3.359724760055542,0.21494280765774232,72,2,degS
-6.577611684799194,0.42081135336507114,92,2,degS
-10.523172616958618,0.6732338001755728,93,2,degS
-16.07448673248291,0.6968546510844307,26,6,lptB
-14.66546106338501,0.635771139843972,37,6,lptB
-23.067201614379883,1.0,47,6,lptB
-14.114028453826904,0.6118656562583797,71,6,lptB
-9.790902614593506,0.8829866373785722,18,1,gmhB
-8.372429609298706,0.755062506329544,19,1,gmhB
-11.088392734527588,1.0,35,1,gmhB
-10.806210994720459,0.974551610268235,46,1,gmhB
-0.3449113070964813,0.031105617861322623,540,1,gmhB
-11.429413557052612,0.693730331184127,1,2,tsaE
-9.65366816520691,0.585948034862925,21,2,tsaE
-16.475297451019287,1.0,26,2,tsaE
-13.47080373764038,0.8176364510376093,27,2,tsaE
-13.688686847686768,1.0,27,1,smpB
-13.344494819641113,0.9748557307303864,106,1,smpB
-9.438931941986084,0.6895425431973525,107,1,smpB
-12.77492642402649,0.9332470357582405,130,1,smpB
-14.808670043945312,0.5595885716476785,63,1,rpoE
-16.572786808013916,0.6262508429586997,43,1,rpoE
-17.352489948272705,0.65571418877381,28,1,rpoE
-26.463496208190918,1.0,22,1,rpoE
-18.4770827293396,0.8840978276920033,16,1,yejL
-20.899364471435547,1.0,17,1,yejL
-6.626834869384766,0.3170830806095597,87,1,yejL
-17.11888074874878,0.8191101108431412,91,1,yejL
-12.218952894210815,0.4552026363061359,26,2,yejM
-26.842886924743652,1.0,40,2,yejM
-18.64211940765381,0.6944901068174447,41,2,yejM
-7.37023389339447,0.2745693454678536,113,2,yejM
-24.58201837539673,1.0,117,1,secG
-16.954243183135986,0.6897010214631069,99,1,secG
-9.759629011154175,0.39702309477248793,96,1,secG
-22.810086250305176,0.9279175494041199,46,1,secG
-14.901901245117188,0.8731486431147658,85,1,rluD
-17.06685495376587,1.0,43,1,rluD
-16.4733304977417,0.9652235600740717,36,1,rluD
-14.826279401779175,1.0,52,1,prfC
-14.44573163986206,0.974332888811508,65,1,prfC
-12.49040412902832,0.8424503404090343,66,1,prfC
-12.697248697280884,0.8564015524864044,1579,1,prfC
-10.273749351501465,0.6929418415161258,1580,1,prfC
-19.941514015197754,0.8623580218052492,59,1,lgt
-22.40353298187256,0.968826457658746,38,1,lgt
-23.12440252304077,1.0,26,1,lgt
-20.954166889190674,0.9061495477910095,6,1,lgt
-9.041084289550781,0.7439407448864179,66,2,hscA
-12.152962923049927,1.0,44,2,hscA
-11.149652004241943,0.9174431021339616,26,2,hscA
-24.07650375366211,1.0,41,1,nadK
-23.970720291137695,0.9956063611391948,42,1,nadK
-7.150010824203491,0.2969704778301107,50,1,nadK
-14.214274883270264,0.590379526392333,51,1,nadK
-14.548834800720215,0.7887391614704465,28,1,tusA
-17.981716632843018,0.974846734673603,23,1,tusA
-18.445685863494873,1.0,22,1,tusA
-13.973404169082642,0.7575432148466137,18,1,tusA
-24.702972888946533,1.0,55,3,tmk
-19.31592035293579,0.7819269542889227,98,3,tmk
-24.186006546020508,0.9790727073518611,123,3,tmk
-24.6944522857666,0.9996550778232953,158,3,tmk
-4.6676695346832275,0.2402366556767765,125,1,coaE
-19.42946434020996,1.0,96,1,coaE
-5.297944903373718,0.27267580879259934,57,1,coaE
-13.917578220367432,0.7163130170070882,18,1,coaE
-18.080387115478516,1.0,38,3,prmC
-16.53416919708252,0.9144809285044407,59,3,prmC
-15.489523887634277,0.8567031108738697,60,3,prmC
-15.321804523468018,1.0,69,1,rhoL
-11.192202091217041,0.4799975762644386,61,1,rseP
-23.31720542907715,1.0,91,1,rseP
-18.123318195343018,0.7772508695550102,172,1,rseP
-11.122492551803589,0.47700795816352665,194,1,rseP
-11.424420833587646,1.0,114,1,prmB
-11.203754901885986,0.980684716108067,45,1,prmB
-2.8766403794288635,0.13397977306451736,91,2,lpxH
-21.470706462860107,1.0,90,2,lpxH
0.38676583766937256,-0.01801365215152085,57,2,lpxH
-14.191035747528076,0.6609487103778183,47,2,lpxH
-18.905831813812256,0.8789067148251577,30,2,yciM
-19.77015256881714,0.919087825226317,37,2,yciM
-21.510623931884766,1.0,43,2,yciM
-16.230195999145508,0.7545200013974404,97,2,yciM
-13.860391616821289,0.5720585820965579,16,1,dxr
-24.22897243499756,1.0,31,1,dxr
-21.84720468521118,0.9016975335550743,75,1,dxr
-18.548306941986084,0.7655424509540474,76,1,dxr
0.5177875757217407,-0.028379305777534922,97,2,gpsA
-18.245251655578613,1.0,85,2,gpsA
-14.17405915260315,0.7768629022044391,54,2,gpsA
-9.689265489578247,0.5310568290580792,39,2,gpsA
-18.441494464874268,1.0,7,2,pta
-18.139545917510986,0.9836266768976665,8,2,pta
-12.865055084228516,0.6976145620265612,27,2,pta
-15.995809078216553,0.8673813886767127,31,2,pta
-18.198020935058594,1.0,6,1,argU
-19.438166618347168,0.984352493747283,45,1,ffs
-19.7471604347229,1.0,46,1,ffs
-16.126200199127197,0.8166338776876143,66,1,ffs
-17.369110107421875,0.8795750743423585,77,1,ffs
-18.52420997619629,0.9889037742298465,5,2,gltW
-18.732065200805664,1.0,4,2,gltW
-14.56873369216919,0.9077454724139888,33,3,glyT
-16.049359798431396,1.0,37,3,glyT
-17.60625123977661,1.0,29,2,hisR
-6.62304162979126,0.376175571937101,43,2,hisR
-15.195796489715576,0.8630909716535649,64,2,hisR
-17.332942485809326,0.8643904127272398,32,2,leuU
-20.052215099334717,1.0,3,2,leuU
-21.47563648223877,1.0,42,1,metY
-1.8699739798903465,0.10795788947335198,4,1,pheU
-17.321327686309814,1.0,3,1,pheU
-14.27741026878357,1.0,42,4,proM
-19.039742469787598,0.9766402875785091,71,5,rnpB
-12.564690828323364,0.6445036367157165,36,5,rnpB
-19.4951434135437,1.0,21,5,rnpB
-7.463823556900024,0.3828555347643528,0,5,rnpB
-18.142698764801025,0.9306265863218476,-16,5,rnpB
-17.695722579956055,0.9118763957575727,276,3,rrlC
-19.405834674835205,1.0,2208,3,rrlC
-13.022722959518433,0.6710725499689965,2522,3,rrlC
-14.065399885177612,0.6919854436948053,116,3,rrlG
-20.326149940490723,1.0,106,3,rrlG
-15.88852858543396,0.781679198074949,33,3,rrlG
-20.107382774353027,0.9892371567277529,32,3,rrlG
-15.261393070220947,1.0,195,1,rrsA
-0.6620528846979141,0.04341126783865763,208,1,rrsG
-15.250715255737305,1.0,176,1,rrsG
-14.80561113357544,1.0,50,1,serT
-9.527759552001953,0.6435235577946098,29,1,serT
-4.879217624664307,0.3295519232974758,0,1,serT
-19.04821538925171,0.8832016482950995,33,1,serV
-21.567232608795166,1.0,32,1,serV
-16.20869207382202,0.751542507461624,31,1,serV
-20.49703359603882,0.9503784731138886,12,1,serV
-17.27002191543579,1.0,37,1,ssrA
-12.428661584854126,0.7196668102514392,38,1,ssrA
-14.57064151763916,0.8436956009080713,50,1,ssrA
-12.596187591552734,0.7293672036567814,65,1,ssrA
-22.122090339660645,1.0,4,1,thrU
-21.865375518798828,0.9883955441407101,52,1,thrU
-15.757205486297607,0.8751411384268212,29,1,trpT
-18.005330562591553,1.0,36,1,trpT
-12.977849960327148,1.0,46,2,tyrU
-22.10847759246826,0.9882798741647711,265,1,rplU
-22.370664596557617,1.0,155,1,rplU
-15.94483232498169,0.7127563088776213,57,1,rplU
-18.420491695404053,0.8234217457374327,16,1,rplU
-23.985710620880127,0.9722440744332147,90,2,rpmA
-24.670462131500244,1.0,61,2,rpmA
-19.30187463760376,0.7823880450524008,-16,2,rpmA
-19.405553817749023,0.7733471765235548,73,7,acpP
-6.535943865776062,0.2604694399338032,98,7,acpP
-7.201465129852295,0.28699169203356023,121,7,acpP
-25.092939376831055,1.0,193,7,acpP
-15.105598449707031,0.923568467513852,7,2,tpke11
-0.6245751827955246,0.0381870302154652,50,2,tpke11
-4.545820116996765,0.27793510684310346,55,2,tpke11
-16.35568881034851,1.0,58,2,tpke11
-0.36876602470874786,0.02254665205389721,171,2,tpke11
-3.718795359134674,0.22737014639100567,189,2,tpke11
-3.75462543964386,0.22956082639994027,190,2,tpke11
-17.45057439804077,0.7491094367485777,41,1,tff
-14.138073444366455,0.6069120702301042,94,1,tff
-23.295093536376953,1.0,99,1,tff
-21.884740352630615,1.0,55,2,sroE
-18.78563690185547,0.8583897546491739,45,2,sroE
-18.8541522026062,0.861520488651348,44,2,sroE
-13.29651951789856,0.6075703574111756,20,2,sroE
-15.4021897315979,1.0,40,1,b0100
-17.762971878051758,0.8783330021359168,24,1,ispU
-14.284731388092041,0.7063430089821305,42,1,ispU
-15.087577819824219,0.7460416878675454,56,1,ispU
-20.2235050201416,1.0,89,1,ispU
-15.65452527999878,0.859277348322713,49,1,bamA
-18.218245029449463,1.0,101,1,bamA
-16.028886795043945,0.8798260627812141,115,1,bamA
-12.833920240402222,0.7044542555913823,127,1,bamA
-11.111101388931274,0.4277454943818459,31,3,dxs
-10.98871898651123,0.42303412334900226,30,3,dxs
-20.792124271392822,0.8004370731937986,25,3,dxs
-25.975963592529297,1.0,18,3,dxs
-1.2765561491250992,0.06789428829417017,100,1,ybeZ
-18.802114009857178,1.0,74,1,ybeZ
-16.25824546813965,0.8647030573060092,67,1,ybeZ
-17.859455585479736,0.9498642320813901,66,1,ybeZ
-18.7993745803833,0.8387585296427017,25,1,lolA
-21.233579635620117,0.9473637518137488,73,1,lolA
-22.413333415985107,1.0,92,1,lolA
-10.653454065322876,0.47531769896060494,116,1,lolA
-7.768866062164307,0.514128058948874,31,1,ycaR
-15.110760688781738,1.0,35,1,ycaR
-12.532244443893433,0.8293589384416231,36,1,ycaR
-9.943605661392212,1.0,171,1,ymdE
-10.605968475341797,0.44028192830268337,0,1,murJ
-24.089038848876953,1.0,25,1,murJ
-21.180689811706543,0.8792667048521117,28,1,murJ
-17.968148231506348,0.7459055690943034,43,1,murJ
-19.683897495269775,0.7907728467050484,8,1,lolC
-15.31183385848999,0.6151313504585454,12,1,lolC
-24.891974449157715,1.0,82,1,lolC
-23.50725507736206,0.9443708503468069,94,1,lolC
-18.95706605911255,0.7187986485029799,14,2,lolD
-24.5566668510437,0.9311197676490274,32,2,lolD
-26.373263359069824,1.0,67,2,lolD
-24.2558012008667,0.9197117880569404,139,2,lolD
-22.253770351409912,0.9176495661659204,106,3,lolE
-23.489084720611572,0.9685886060264001,107,3,lolE
-24.250837326049805,1.0,192,3,lolE
-11.418395757675171,0.47084542294998366,222,3,lolE
-14.265822410583496,1.0,72,1,ymfK
-11.12519907951355,0.779849822836713,36,1,ymfK
-4.153856635093689,0.29117540619404003,13,1,ymfK
-6.804407358169556,0.31403545299488983,185,1,yciS
-21.667640686035156,1.0,251,1,yciS
-21.25692129135132,1.0,48,1,tsaB
0.9062008857727051,-0.04263086236017658,24,1,tsaB
-19.342410564422607,0.9099347125254843,0,1,tsaB
-19.991193294525146,0.9404557235980757,-1,1,tsaB
-21.42219829559326,1.0,41,1,asnW
-14.881481647491455,0.6946757490594562,3,1,asnW
-13.551952838897705,0.7086332764034823,208,1,zipA
-16.12301015853882,0.843074179046605,109,1,zipA
-17.366620540618896,0.9081027184828795,85,1,zipA
-19.124070644378662,1.0,81,1,zipA
-14.534603595733643,0.7233335179560284,71,1,hda
-16.598463535308838,0.8260442015208449,41,1,hda
-10.013899207115173,0.4983547638042128,29,1,hda
-20.09391689300537,1.0,11,1,hda
-18.9782452583313,0.8025524749373908,61,2,der
-8.194972038269043,0.34654916731399754,32,2,der
-23.64735746383667,1.0,8,2,der
-12.876664638519287,0.9491274109051305,46,1,bamB
-13.566845178604126,1.0,45,1,bamB
-10.92686128616333,0.8054091531460654,26,1,bamB
-10.533750057220459,0.7764332767527212,-1,1,bamB
-9.771400928497314,0.8344155762850319,31,1,bamD
-11.710472822189331,1.0,44,1,bamD
-9.664880752563477,0.825319429822696,96,1,bamD
-5.742003440856934,0.49033062354039414,235,1,bamD
-20.12881851196289,1.0,5,1,ileY
-18.677202701568604,1.0,45,1,ispD
0.31733469665050507,-0.01699048308898279,38,1,ispD
-14.16383671760559,0.7583489317924489,30,1,ispD
-17.05155324935913,0.9129607640831063,9,1,ispD
-19.64458465576172,1.0,90,1,ftsB
-22.727664947509766,1.0,31,1,yqgE
-14.837087631225586,0.6528205895982844,36,1,yqgE
-21.19663095474243,0.9326356668710445,44,1,yqgE
-20.083195686340332,0.8836453605208932,51,1,yqgE
-13.503077745437622,0.8369019379781272,63,2,mqsA
-13.454442262649536,0.8338875785433973,56,2,mqsA
-16.134599685668945,1.0,22,2,mqsA
-0.22546468675136566,0.01397398703059411,19,2,mqsA
-8.086219072341919,0.5983809058471321,84,1,rfaE
-12.139961242675781,0.8983581746119484,83,1,rfaE
-10.66023302078247,0.7888581591037556,82,1,rfaE
-13.513497829437256,1.0,17,1,rfaE
-6.800226092338562,0.32702977184451104,94,2,higA
-20.79390525817871,1.0,93,2,higA
-18.19649028778076,0.8750876789064753,56,2,higA
0.5229566767811775,-0.025149517143995204,15,2,higA
-18.99660015106201,1.0,101,2,obgE
-13.280117511749268,0.699078645975861,89,2,obgE
-11.53167462348938,0.6070388665228971,73,2,obgE
-6.398321628570557,0.3368140392328496,70,2,obgE
-19.962154865264893,1.0,46,1,ibaG
-14.83590030670166,0.743201343083298,45,1,ibaG
-15.084015369415283,0.7556306155936198,-1,1,ibaG
-19.229759693145752,0.7946036458145123,31,3,kdsC
-24.20044231414795,1.0,41,3,kdsC
-22.43218231201172,0.9269327403531596,52,3,kdsC
-22.127805709838867,0.9143554246900113,92,3,kdsC
-26.11862850189209,1.0,13,4,lptC
-20.204655170440674,0.7735725927943347,76,4,lptC
-15.71204662322998,0.601564765243771,91,4,lptC
-21.908591270446777,0.8388109379043265,94,4,lptC
-19.271372318267822,1.0,46,5,lptA
-15.908673286437988,0.8255080657311443,72,5,lptA
-16.800365447998047,0.8717783648480786,88,5,lptA
-15.783271312713623,0.8190009020661315,105,5,lptA
-14.354552745819092,1.0,87,2,tsaC
-14.12175989151001,0.9837826466326591,77,2,tsaC
-14.072080135345459,0.9803217407413891,72,2,tsaC
-10.721567869186401,0.7469106184662678,13,2,tsaC
-2.425803005695343,0.17572988474569082,130,4,tusB
-10.899930715560913,0.78961216713988,124,4,tusB
-11.824642658233643,0.8566000976220022,27,4,tusB
-13.804157495498657,1.0,26,4,tusB
-22.107728481292725,1.0,146,3,tusC
-16.18590259552002,0.7321377503444699,55,3,tusC
-14.216169357299805,0.6430407072046929,48,3,tusC
-9.802545070648193,0.44339901672589205,35,3,tusC
-18.362840175628662,1.0,94,2,tusD
-13.067081451416016,0.71160459528253,29,2,tusD
-1.1215918362140656,0.06107943136719411,24,2,tusD
-13.528794288635254,0.7367484637039318,12,2,tusD
-6.5306077003479,0.4884788184012199,59,1,yheO
-13.369275093078613,1.0,30,1,yheO
-12.06141996383667,0.9021745666734743,21,1,yheO
-12.489932298660278,0.9342265913225484,6,1,yheO
-21.191208362579346,1.0,40,1,yrfF
-14.242938041687012,0.6721154262650737,79,1,yrfF
-12.578604698181152,0.59357656642144,96,1,yrfF
-16.555806159973145,1.0,33,1,epmB
-12.312145471572876,0.7436753820747106,28,1,epmB
-14.947192668914795,0.9028368974899281,19,1,epmB
-15.05708360671997,0.9094745046679379,18,1,epmB
-17.714512825012207,0.930641923783561,86,1,rsgA
-14.017650604248047,0.7364251816648087,48,1,rsgA
-19.034724712371826,1.0,37,1,rsgA
-0.255253367125988,0.01340987962699998,21,1,rsgA
-15.530574321746826,0.783103414042577,10,1,orn
-19.832086086273193,1.0,49,1,orn
-13.999130725860596,0.7058829144327945,60,1,orn
-14.392887115478516,0.7257374263537799,61,1,orn
-20.361075401306152,0.7390726037141643,44,1,lptF
-26.226723670959473,0.9519857162920031,104,1,lptF
-23.590961456298828,0.8563120053329203,132,1,lptF
-27.549492835998535,1.0,151,1,lptF
-15.91202163696289,0.7532400225615851,9,2,lptG
-21.12476921081543,1.0,127,2,lptG
-19.664472103118896,0.9308727544843949,169,2,lptG
0.18157139280810952,1.0,40,2,cysT
-20.496642589569092,1.0,9,1,yidD
-5.219034671783447,0.2546287592700405,21,1,yidD
-16.157115936279297,0.7882810985103377,35,1,yidD
-3.6970930993556976,0.18037554605343895,43,1,yidD
-14.137200832366943,0.9150545523007645,128,2,glnA3'
-14.301113605499268,0.9256640874565202,127,2,glnA3'
-1.601153701543808,0.1036374173999463,113,2,glnA3'
-15.44957160949707,1.0,70,2,glnA3'
