"","T0","T4","T8","Tend"
"16164",0,0.303035967153208,0.995639357328014,1
"16165",0,-0.179794896928865,0.959574110617616,1
"16178",0,0.363672695144687,1,1
"16182",0,0.590494351375651,1,1
"16201",0,1,1,1
"16205",0,0.652438262080282,1,1
"16206",0,0.870414020223282,1,1
"16211",0,0.491854291120277,0.973586294062703,1
"16213",0,0.872594666315049,1,1
"16214",0,0.952366542690485,1.0637815119185,1
"16215",0,0.5110653516005,0.8953936480415,1
"16216",0,-0.362498748186529,0.911342123792735,1
"16217",0,-0.183698158094084,1.01890743427071,1
"16218",0,-0.53376990083519,1,1
"16219",0,0.176719876456051,0.991713279435253,1
"16220",0,-0.111198587969066,0.987848425099607,1
"16224",0,0.0243769856191782,0.920570330902961,1
"16225",0,0.255846478034248,0.826700552669056,1
"16226",0,-0.0124996969727917,0.860051636339294,1
"16227",0,-0.599893847019797,0.993690715614835,1
"16228",0,0.0526198089986474,1.05510818839353,1
"16233",0,0.537560794010347,0.932691338029365,1
"16234",0,0.300124035724886,1.02836323929869,1
"16243",0,0.590642150924848,1,1
"16251",0,0.36283311401077,1,1
"16298",0,-0.0460384252672893,0.674542298027534,1
"16317",0,0.308485164907068,0.876630497879112,1
"16318",0,0.62862357685929,0.996387334880787,1
"16353",0,0.036008271767815,1,1
"16357",0,-0.0275065667330197,0.988526797787195,1
"16358",0,0.143916997435497,0.990899643121574,1
"16371",0,0.507404856843597,0.998442494974564,1
"16372",0,0.183309772585852,1.07813323658332,1
"16375",0,0.681989069027372,0.651476293960126,1
"16377",0,0.0200078672549482,0.933222869588629,1
"16399",0,-0.552212954490962,1.0052384070465,1
"16401",0,0.934562173300308,0.973020315661318,1
"16402",0,0.941880908069882,1,1
"16403",0,0.855277492854495,0.960410299559611,1
"16404",0,0.717462877899711,1,1
"16414",0,0.788772401528329,0.995684716360162,1
"16437",0,0.0448664660821928,1,1
"16447",0,0.169681570329051,0.958735606254794,1
"16453",0,0.859860498019041,0.696691846102305,1
"16469",0,-0.0748453888848549,1,1
"16500",0,0.642477692925782,1.02914523832762,1
"16503",0,0.522212693555992,1,1
"16509",0,0.681989069027372,-0.387734810719049,1
"16510",0,-0.671333104785682,0.738544081340733,1
"16517",0,0.98189064545981,0.962527280800812,1
"16557",0,0.0448664660821928,1,1
"16570",0,0.432262899538441,1.08586323073524,1
"16597",0,-1.54622092286528,1,1
"16599",0,0.283843971410552,1,1
"16629",0,0.809119873540571,1,1
"16657",0,0.422627935964115,0.936347734879421,1
"16679",0,-0.2598196572077,1.04187932097924,1
"16681",0,0.816236226456898,1,1
"16747",0,1,1,1
"16752",0,0.85297069007534,1,1
"16754",0,-0.429607380324808,0.910453667281736,1
"16780",0,0.407961134714413,1.04112206594712,1
"16781",0,0.446739623239335,1,1
"16836",0,0.853970743730974,0.975117761716585,1
"16840",0,0.634992553913104,0.842223915582588,1
"16848",0,0.426992688001211,0.790805149749,1
"16864",0,0.0291418534776592,1.01790357038099,1
"16894",0,0.772488789386958,1,1
"16927",0,0.42046083201076,0.956285095946711,1
"16932",0,0.395795872552665,0.604175371046433,1
"16996",0,-0.00346087515452606,1,1
"16999",0,1,1,1
"17020",0,-0.0418234669321792,0.998861478392468,1
"17036",0,0.26440662246285,1.06296437232893,1
"17045",0,1,1,1
"17092",0,0.0445942931129221,0.219321411806145,1
"17130",0,-0.0848276328620007,0.818240075033543,1
"17158",0,0.431069500204255,1,1
"17159",0,0.402219544874398,0.924524998147839,1
"17185",0,0.840918035277585,1,1
"17214",0,0.0550600376501736,0.953974335675246,1
"17217",0,0.832759656353023,1,1
"17218",0,1,1,1
"17238",0,0.203979366703722,1,1
"17249",0,1,1,1
"17258",0,1,0.738544081340733,1
"17268",0,1,1,1
"17277",0,1,1,1
"17297",0,0.775806266465727,0.98707987167545,1
"17317",0,0.83058569990652,0.717596773435441,1
"17364",0,0.808861009824912,1,1
"17365",0,0.832759656353023,1,1
"17367",0,0.521596980368245,0.960780932347253,1
"17369",0,0.567640205935087,1,1
"17370",0,1.01917517280879,1.04232147267447,1
"17392",0,0.0493035918181814,0.722404745361647,1
"17425",0,1,0.47908637219465,1
"17439",0,0.245417612942817,0.934299295943633,1
"17441",0,0.363672695144687,1,1
"17465",0,0.478137362025267,1.02622894454512,1
"17491",0,0.150534273608092,1,1
"17492",0,-0.406156724417374,0.893161801654949,1
"17505",0,0.636889047774237,-0.300724391952568,1
"17545",0,0.295225331297839,0.612614762532275,1
"17556",0,-0.0297490965075451,0.717027810078946,1
"17571",0,0.672782638574934,1.01098220403151,1
"17576",0,0.346077503377977,0.991094112032,1
"17578",0,0.506016466722377,1.02791386571239,1
"17597",0,0.426738361299008,0.791382939130156,1
"17659",0,0.452077545259077,0.830177223693043,1
"17689",0,-0.0558168064993074,0.979658120434917,1
"17690",0,-0.29818033565066,0.984380255743852,1
"17716",0,0.771261858127174,1.13170993246608,1
"17759",0,1,1,1
"17780",0,0.734576170443039,1,1
"17801",0,-0.432539144864694,1,1
"17802",0,1,1,1
"17822",0,-0.20485932958511,0.908916836100359,1
"17862",0,0.755515993115666,1,1
"17863",0,0.312878964396415,0.916464703468391,1
"17864",0,0.135109919790664,0.856071577824771,1
"17867",0,0.160729941374714,0.91783831989413,1
"17868",0,0.276675133840059,0.849237291343385,1
"17869",0,0.173140282265895,0.874978635662943,1
"17870",0,0.0123619164214332,0.953819256767171,1
"17889",0,0.323231913967387,0.946102401267413,1
"17894",0,0.0499411474453469,1.02722174156484,1
"17895",0,0.111599776285424,0.971769337188302,1
"17897",0,0.334703467857467,0.587346748864617,1
"17935",0,0.127042257315751,0.833073338244536,1
"17959",0,1,0.895372738039322,1
"17961",0,0.150534273608092,1,1
"17987",0,0.234296925258674,1.01164923510004,1
"17992",0,0.477173263209735,0.984057138140532,1
"18025",0,0.283473771099121,1,1
"18029",0,0.581857152228852,1,1
"18045",0,-0.0907503078977986,1,1
"18047",0,1,1,1
"18050",0,0.987961700170019,1.12182408456247,1
"18051",0,0.688410917080518,0.855064830742445,1
"18053",0,0.920440177471773,1,1
"18064",0,0.485489348993537,1,1
"18067",0,0.840803939382476,1,1
"18074",0,0.912944913555679,1.00328724552205,1
"18078",0,0.553193933174906,0.987652532745808,1
"18095",0,0.191282097039667,1,1
"18098",0,-0.214640384276634,0.934858940079495,1
"18106",0,0.466687691683274,0.689601692602252,1
"18120",0,0.261176642647422,1.05023933546403,1
"18139",0,0.138632420613773,0.772900729819755,1
"18154",0,0.987961700170019,0.975117761716585,1
"18164",0,0.158615030023837,0.825487263894445,1
"18165",0,-0.297203712674403,1,1
"18167",0,0.26423690407107,0.995156549915939,1
"18218",0,0.880674353283603,1,1
"18232",0,-0.085298777901183,0.981587402107835,1
"18235",0,-0.490396588464569,0.929373380957485,1
"18236",0,0.0773535247321566,0.933713652461509,1
"18237",0,0.395795872552665,1.09067190605266,1
"18251",0,0.863634762833899,1,1
"18258",0,0.118920050640131,0.820279705144714,1
"18259",0,0.670457896856434,1,1
"18262",0,0.0841179337935986,0.95639814144384,1
"18263",0,0.721963931091612,0.96206089792668,1
"18264",0,0.426612782143076,1,1
"18280",0,0.775183136975827,1,1
"18300",0,-0.910922728070622,1,1
"18318",0,0.187441214072312,1.03694808470893,1
"18334",0,0.521670145863545,0.986754751842421,1
"18335",0,0.487790231899761,1.00242290205409,1
"18336",0,0.665496996168065,1,1
"18337",0,-0.408581034946181,0.995787135099009,1
"18417",0,-0.170662416093812,0.787154995335639,1
"18418",0,0.568801625849847,0.894554493949839,1
"18433",0,0.840918035277585,1,1
"18449",0,0.239475313253318,0.794455001325449,1
"18469",0,0.761434190385819,1,1
"18496",0,0.128885122429606,1,1
"18499",0,0.342000650362809,0.998714986529766,1
"18501",0,0.289311248576956,1,1
"18502",0,0.271007426204255,0.971007064169436,1
"18567",0,1,1,1
"18592",0,0.150716991960307,1,1
"18596",0,0.681989069027372,1,1
"18611",0,0.362633362362934,0.707218133904124,1
"18620",0,0.044658848699885,0.850550678598446,1
"18623",0,-0.160633187033614,1.00357722385815,1
"18629",0,0.442623545187191,1,1
"18642",0,0.0282763899778044,1,1
"18645",0,0.249723132650983,1,1
"18651",0,0.394054729758131,1.0055532114612,1
"18652",0,0.684242995907242,1,1
"18680",0,0.761167593004033,1,1
"18691",0,0.280458030833553,0.964866802181823,1
"18709",0,0.284047113589656,0.855114002497646,1
"18712",0,0.50691935470571,1,1
"18723",0,0.687037236776962,1,1
"18724",0,0.607747577382815,0.94704359492778,1
"18734",0,0.39487690834861,0.949688461102474,1
"18735",0,-0.728188358415447,0.971061170990801,1
"18745",0,0.453950834026613,0.73079057972703,1
"18770",0,0.306593508227258,1,1
"18785",0,0.522639243254555,1,1
"18798",0,0.688347021701539,1,1
"18813",0,-0.0476835885972564,0.915722624165261,1
"18826",0,0.863634762833899,1,1
"18846",0,-0.804215635499344,-0.203871403703839,1
"18859",0,0.125361060778918,0.982881626293737,1
"18869",0,-0.217953644735009,0.975117761716585,1
"18885",0,-0.00777232325126041,0.969905465436004,1
"18890",0,-8.790315733904,0.738544081340733,1
"18906",0,0.594266731663739,0.875271631054266,1
"18940",0,-0.345390988251707,0.53903477778254,1
"18949",0,0.561698244342425,0.898654693561277,1
"18960",0,-1.86453576558692,0.651476293960126,1
"18962",0,0.428987260474224,0.993204237267146,1
"18985",0,0.433283887394636,0.690447749798678,1
"19057",0,0.363672695144687,1,1
"19066",0,0.701404022970291,1,1
"19077",0,0.0509863492026971,0.292712169484454,1
"19079",0,0.178086429471416,1.02124030945421,1
"19082",0,0.891120453858602,1,1
"19083",0,0.722547961117438,1,1
"19183",0,0.880530121940745,0.989937131163888,1
"19197",0,1,1,1
"19221",0,-0.162486231473496,1,1
"19291",0,0.531811416211001,0.968717459848153,1
"19292",0,0.622611418155031,1.01579066428259,1
"19293",0,0.412022044099545,1.17477745788607,1
"19294",0,0.0464592084713114,1.04792519472093,1
"19309",0,-0.591275686779983,0.651476293960126,1
"19349",0,0.304167360603557,0.772183499767178,1
"19353",0,0.284296889550827,0.595118687434474,1
"19354",0,0.192896613218331,0.907285065046962,1
"19355",0,0.52751253296538,1.00078386453728,1
"19357",0,0.207078709630239,0.926292578176462,1
"19359",0,0.590361467295012,1,1
"19368",0,0.490366183716034,1,1
"19373",0,0.522639243254555,0.218816654840239,1
"19375",0,0.350103491482101,0.986510128121437,1
"19377",0,0.599782032399681,1.02759264067613,1
"19378",0,0.150425491876611,1,1
"19403",0,1,0.919512241734647,1
"19478",0,0.787755271857098,1,1
"19479",0,0.611705339248818,1,1
"19480",0,0.735448109809815,1,1
"19481",0,0.349886669305965,1.0143423050747,1
"19483",0,0.465916854681197,0.938629848884973,1
"19484",0,0.433660090070974,1,1
"19526",0,0.840918035277585,1,1
"19530",0,0.333210249476143,0.936137470774484,1
"19560",0,-0.171195773553965,0.729121556889436,1
"19578",0,-0.324697856120663,0.963392029306193,1
"19584",0,-0.0917224504239901,0.885055341571745,1
"19700",0,1,1,1
"19706",0,-0.118152050016999,0.924620364360529,1
"19710",0,0.309381070519546,1.00367587496213,1
"19727",0,0.0444715232059705,1,1
"19728",0,-0.102601257510975,0.919512241734647,1
"19729",0,0.518491889632651,0.801476646163017,1
"19732",0,0.363213710910456,1,1
"19734",0,0.209056115525903,1,1
"19739",0,0.393216956985059,0.802887020556527,1
"19740",0,0.142212631034034,0.694385505545405,1
"19760",0,0.0546363780430008,1.23050294262208,1
"19780",0,-0.347705705757415,1,1
"19782",0,0.170865152053336,0.937262429454759,1
"19784",0,-0.0864169283317536,0.983343322845029,1
"19787",0,-0.312710724997125,1.02088011882326,1
"19808",0,0.426992688001211,0.582884862026951,1
"19862",0,0.529864691736954,1,1
"19869",0,0.580485681209701,1.03577746717493,1
"19903",0,0.634061820174786,0.978288803217752,1
"19906",0,0.477173263209735,0.610343867984159,1
"19927",0,-0.0391623346264023,0.963155143925641,1
"19940",0,0.705262260277537,1.01119903551792,1
"19948",0,0.863634762833899,1,1
"19952",0,-0.36986419375995,0.638909928924862,1
"19954",0,0.184017301258246,0.683491930429105,1
"19988",0,1,1,1
"19991",0,0.893860987439501,1,1
"20002",0,0.0545673151248525,0.763449722533496,1
"20020",0,0.358576077222836,0.88056145200337,1
"20059",0,0.150534273608092,1,1
"20095",0,-0.0680781810918678,1,1
"20097",0,-0.22250234211181,0.975662824954802,1
"20161",0,0.437762580670012,1,1
"20162",0,0.326903218264435,0.95596014408171,1
"20176",0,0.35279369515843,0.831926164024482,1
"20190",0,0.194343896721292,0.92417116762455,1
"20200",0,0.727138549682969,1,1
"20205",0,0.559000748620312,0.759517028459091,1
"20206",0,0.0113125400208155,0.963914977001117,1
"20211",0,0.889755743902351,1,1
"20216",0,0.886217547757696,1,1
"20218",0,0.903460889824221,1,1
"20221",0,-0.663686834169801,0.961242289573826,1
"20222",0,0.176528047898945,0.927168201186674,1
"20228",0,0.176992978431636,0.970930963894352,1
"20229",0,-0.0941479133188821,0.958857396703887,1
"20243",0,0.621302512513,1,1
"20246",0,0.62605465874505,1,1
"20248",0,0.739754762973017,0.920886177999634,1
"20249",0,0.60901422504141,1,1
"20274",0,0.931803576219291,1,1
"20277",0,0.42665450551118,1,1
"20285",0,-1.38771451848527,0.738544081340733,1
"20311",0,0.045355888416238,0.651476293960126,1
"20313",0,0.150979065632764,0.977199214605776,1
"20427",0,0.522448299443829,0.652370852351056,1
"20453",0,0.419750295742015,0.962626355059399,1
"20455",0,-0.122982270172268,0.971103153554688,1
"20498",0,0.35422809295931,0.563224914508322,1
"20520",0,0.558612765639371,0.681489815521117,1
"20574",0,-0.146196320302896,0.790805149749,1
"20578",0,1,1,1
"20598",0,0.195914533276454,0.991609850273466,1
"20643",0,-0.910126969730505,0.218816654840239,1
"20683",0,0.283523336851697,1.03601029331879,1
"20687",0,1,1,1
"20722",0,0.16433108113718,0.928834653559479,1
"20731",0,0.343127497238409,0.958763180183215,1
"20751",0,0.837330203413454,1,1
"20752",0,0.541233970009356,0.916661299264193,1
"20770",0,0.188807102603469,0.812982401052121,1
"20775",0,0.480591827689726,0.488361395060751,1
"20787",0,0.681989069027372,1,1
"20817",0,0.840918035277585,0.47908637219465,1
"20837",0,0.123818143269932,0.96427567587446,1
"20845",0,1,1,1
"20850",0,-2.1828505440422,1,1
"20869",0,0.671477890529691,0.707218133904124,1
"20901",0,-0.0235231779430458,0.898643439378623,1
"20926",0,0.459756261673056,0.963764639789774,1
"20927",0,0.362913033571155,1,1
"20929",0,0.263860540360421,0.963423504081371,1
"20949",0,0.880595942687695,1,1
"20972",0,0.0729159917497796,0.88510253786785,1
"20981",0,0.519904604449778,1.08575930019749,1
"20982",0,-0.406312134927465,0.595367459499847,1
"20992",0,0.817999668007819,1,1
"20993",0,0.632779006434934,0.835894134716224,1
"20994",0,0.7804324355796,1,1
"21006",0,0.522639243254555,1,1
"21007",0,0.584046011616919,1,1
"21013",0,0.681989069027372,1,1
"21017",0,1,1,1
"21069",0,0.0450492808978284,0.738544081340733,1
"21071",0,-0.167801328328984,1,1
"21111",0,0.203507879298585,0.982558036984458,1
"21116",0,-0.146196320302896,1,1
"21126",0,-0.591275686779983,-1.77339356021344,1
"21222",0,0.727138549682969,0.850550678598446,1
"21261",0,0.404870476517514,1,1
"21301",0,0.835723300714332,1,1
"21302",0,0.522639243254555,1,1
"21308",0,0.878002428639452,1,1
"21313",0,-0.64170667147754,0.833954049547751,1
"21335",0,-0.0351914811310517,1,1
"21351",0,0.658656815179678,1,1
"21361",0,0.880674353283603,0.609268369109477,1
"21364",0,-0.27296014339102,0.651476293960126,1
"21386",0,0.989441738685377,0.850291194481016,1
"21394",0,-0.0795532054968489,0.782459922604811,1
"21398",0,0.420159982962021,0.787215536193777,1
"21423",0,-0.735854370741377,-0.193635244699208,1
"21450",0,0.00561331752462535,0.998191205948005,1
"21465",0,0.321572527740935,0.679053864141085,1
"21482",0,-0.0108614260555145,0.810548701722777,1
"21541",0,0.923173867964159,1.10086402479398,1
"21576",0,0.321807743509924,0.752734597379998,1
"21604",0,0.363213710910456,0.825654307732168,1
"21700",0,0.315909079499452,1.0123613288721,1
"21713",0,0.420733219999804,1,1
"21714",0,0.628332881947506,1,1
"21728",0,0.34162043086642,0.983711142107114,1
"21731",0,0.32226399840531,0.980972484442897,1
"21759",0,-0.194285046768287,0.869225197725097,1
"21760",0,-1.38771451848527,0.478681136487923,1
"21805",0,0.162484023202097,0.82605271475681,1
"21822",0,1,1,1
"21826",0,0.362656581875357,0.631891118434921,1
"21833",0,-0.205610732313489,0.837343830146922,1
"21834",0,0.219694356895914,0.927855284105459,1
"21871",0,0.808855249805484,1,1
"21872",0,0.0967856502381673,0.988065329642638,1
"21873",0,0.665481830835782,1,1
"21874",0,0.698243037224195,1,1
"21875",0,0.389352285847333,1,1
"21924",0,0.36306267941081,1,1
"21925",0,0.101554707891659,0.956356238326861,1
"21942",0,0.902487767512963,1,1
"21961",0,0.787629401796679,0.94203903685295,1
"22014",0,0.0693929382134018,0.972460800593355,1
"22089",0,0.556788976195378,0.907285065046962,1
"22165",0,-0.776566789028385,0.997939207921712,1
"22166",0,-0.140725179941691,0.932691338029365,1
"22167",0,-0.397815314262901,0.988975392512034,1
"22168",0,-1.08542036764117,1,1
"22210",0,0.272221845234646,0.875609106583355,1
"22213",0,0.494027863556431,1,1
"22238",0,0.271777578153961,0.884324773284497,1
"22241",0,0.408347359890065,0.87733428423993,1
"22242",0,0.426526599237534,0.935892481323707,1
"22243",0,0.100177510778081,0.810577639092011,1
"22245",0,0.727138549682969,1,1
"22260",0,0.977766135222851,1.02572696587405,1
"22275",0,-0.142778770366894,1,1
"22280",0,0.120486875200966,0.964382256308037,1
"22359",0,0.174635868527091,0.716053091126119,1
"22360",0,0.363672695144687,1,1
"22361",0,-1.32029615207804,1,1
"22362",0,0.426992688001211,1,1
"22395",0,0.726605036969454,0.955720467764196,1
"22397",0,0.0450492808978284,1,1
"22401",0,0.52216614697925,1,1
"22402",0,0.154500383561539,0.959872221078736,1
"22403",0,0.687709070934355,1,1
"22426",0,-1.1489207682136,1,1
"22544",0,0.623217932525569,0.808821548298324,1
"22567",0,0.346521530372959,0.724970735252154,1
"22568",0,-0.303247249503159,0.978176887301416,1
"22601",0,0.426992688001211,0.790805149749,1
"22603",0,-0.1685437814752,1.03552290221186,1
"22610",0,-1.03817815142259,1.01750100623623,1
"22702",0,0.0473399733234942,0.904139619580378,1
"22704",0,0.045355888416238,0.305076040078068,1
"22726",0,0.389096068168513,0.875841598441909,1
"22737",0,0.761434190385819,1,1
"22744",0,0.571586058841287,0.963914977001117,1
"22751",0,-0.337258993286848,0.582884862026951,1
"22788",0,0.751168558114609,1.11966686810364,1
"22823",0,0.575408634032749,1,1
"22824",0,1,0.651476293960126,1
"22891",0,0.632512191878196,1,1
"22903",0,1,1,1
"22904",0,0.560794062295273,0.877326434977419,1
"22945",0,-0.146196320302896,0.167038078370319,1
"22960",0,1,1,1
"22961",0,0.779535328154103,1,1
"22965",0,0.798844569357957,1,1
"23034",0,0.048738709518223,0.752796934424042,1
"23035",0,0.258040245272035,0.638909928924862,1
"23037",0,0.17096847018339,0.88748938931014,1
"23049",0,0.156791350420262,1,1
"23055",0,0.492012103130123,0.713933969586715,1
"23069",0,0.26567506256271,0.273662917903277,1
"23073",0,0.20821116693709,0.371107726858045,1
"23087",0,0.785835814323801,0.855934589733305,1
"23095",0,0.681989069027372,1,1
"23115",0,0.270505899882664,0.924214256055525,1
"23116",0,0.608683157486556,1.06209688921708,1
"23130",0,-0.148084567566659,0.95775069785829,1
"23152",0,0.447783423407739,1,1
"23154",0,0.42665450551118,1,1
"23164",0,0.833823853434494,1,1
"23165",0,0.637500613982684,1,1
"23166",0,0.782794654698689,1,1
"23167",0,0.727138549682969,1,1
"23168",0,0.832759656353023,1,1
"23169",0,0.723901549011835,1,1
"23172",0,0.90444377247643,1,1
"23184",0,0.722547961117438,0.932691338029365,1
"23186",0,0.550526366848032,0.920261459920363,1
"23190",0,0.926558835183118,1,1
"23195",0,0.126379421175534,0.985371064197713,1
"23296",0,-0.528846607897552,1,1
"23297",0,0.13080938996551,0.89467343351029,1
"23394",0,0.459172177280663,0.770474490474388,1
"23428",0,0.530477594167687,1,1
"23440",0,0.0450492808978284,0.478681136487923,1
"23471",0,0.936349150650597,1,1
"23475",0,0.571992813334994,0.752796934424042,1
"23495",0,0.931803576219291,1,1
"23560",0,1.14658704248361,1.13853541049204,1
"23567",0,-0.708515872338276,0.986918375700142,1
"23574",0,0.241028802035805,1,1
"23577",0,-0.790859533103453,0.786002206714114,1
"23580",0,-0.0602051798832558,0.970072932311158,1
"23581",0,0.0982137968953149,0.966300357710631,1
"23626",0,-0.157002383945348,0.87832844115637,1
"23627",0,0.0826614620854271,0.94825263775433,1
"23643",0,0.235929430459719,0.582884862026951,1
"23716",0,0.891030986585054,0.967462694700335,1
"23730",0,0.402913604735669,1,1
"23731",0,-0.517817185821936,1,1
"23739",0,0.42371370025943,1,1
"23756",0,-0.237775716180883,1.01913333854508,1
"23760",0,0.739386463391843,1,1
"23762",0,0.926558835183118,1,1
"23765",0,0.931605390006157,1.01221730919462,1
"23766",0,0.798793222279185,1,1
"23768",0,0.726977953163597,1,1
"23769",0,1,1,1
"23781",0,0.920392637112181,1,1
"23784",0,0.713328766787529,1,1
"23785",0,0.945410092349156,1,1
"23803",0,0.342973927090739,0.924524998147839,1
"23815",0,0.830435137302608,1,1
"23820",0,0.702933783136983,1,1
"23823",0,0.829377125396632,0.922609840467294,1
"23830",0,0.131345111185287,1,1
"23833",0,0.436954055879127,0.781207087722883,1
"23865",0,0.407961978904317,0.97340230124997,1
"23883",0,-0.21707329213162,0.997442384819888,1
"23887",0,0.242810141109045,0.99707529545901,1
"23898",0,0.0800065796172047,1.02594088995541,1
"23908",0,0.338451003210086,0.868173035879531,1
"23912",0,-0.00346637804389203,0.798017911690714,1
"23913",0,0.105668085009765,0.974767205543902,1
"23914",0,0.0715020442376256,0.973921497406789,1
"23915",0,-0.0869107635754311,0.9599160074937,1
"23939",0,-0.0898378098145682,0.944789857956501,1
"23940",0,0.0476558614122003,0.945477717699298,1
"23962",0,0.410746017137197,1.13170993246608,1
"23968",0,-1.32029615207804,1,1
"23979",0,0.327269328281876,0.901303251209442,1
"23989",0,0.186575450121176,0.86707968538859,1
"24060",0,0.193889703930792,0.983135856057083,1
"24073",0,-0.0353497414583192,1,1
"24113",0,-0.199638742576602,0.973041106958844,1
"24118",0,0.249965472629924,0.914317049850492,1
"24119",0,0.247730821365868,0.771618467148806,1
"24120",0,0.557095563833042,0.92373805349354,1
"24166",0,0.293960724099367,0.972990196792348,1
"24168",0,0.117932654100065,1,1
"24173",0,-0.0789367780103808,0.993138583138851,1
"24201",0,0.432659891190712,0.453321213545887,1
"24217",0,0.468990977455843,1,1
"24265",0,0.356728473413635,1.08795318447764,1
"24283",0,0.590494351375651,1,1
"24285",0,0.240991338898427,1.01781807805161,1
"24286",0,0.317304985773848,1,1
"24300",0,0.701404022970291,1,1
"24301",0,0.363672695144687,1,1
"24320",0,1,1,1
"24327",0,0.222628469246005,0.772900729819755,1
"24359",0,0.426992688001211,1,1
"24390",0,-0.213498463583288,0.75096543327818,1
"24396",0,0.474398757746598,1,1
"24418",0,0.553150769601401,0.495858609186909,1
"24421",0,0.29807560736337,1.10770715425752,1
"24423",0,0.310344918478109,0.810407262681296,1
"24467",0,0.461496594069502,0.84982695810003,1
"24476",0,0.558711410422065,1.01378820060018,1
"24497",0,0.769915577910311,1,1
"24518",0,0.163729459981776,0.967297652006464,1
"24519",0,0.131345111185287,0.904881860794233,1
"24540",0,0.830163362741907,0.971061170990801,1
"24544",0,0.426612782143076,1,1
"24566",0,1,1,1
"24611",0,0.363213710910456,0.825654307732168,1
"24627",0,0.592056093971889,0.447763201467189,1
"24636",0,0.527592376936762,1,1
"24644",0,0.31817015265017,1.00167478324547,1
"24657",0,0.884797379515934,0.925827298930788,1
"24681",0,1,1,1
"24701",0,1,1,1
"24729",0,0.761434190385819,1,1
"24731",0,0.258302933334137,0.948927378371877,1
"24757",0,0.363213710910456,1,1
"24763",0,0.745213178468538,1,1
"24764",0,0.045355888416238,1,1
"24774",0,-0.818937839849063,0.642457258271872,1
"24792",0,0.575291878170695,1,1
"24793",0,0.542578137612611,0.983971665201801,1
"24887",0,0.295837670336318,1,1
"24903",0,0.718437488883235,0.995943584929622,1
"24940",0,0.0539154411168442,0.454800872093727,1
"24951",0,1,0.651476293960126,1
"24961",0,0.50567151336593,1,1
"24963",0,0.426738361299008,1,1
"24964",0,0.853047131649121,1,1
"24995",0,0.0563020669537998,0.678444921343354,1
"25008",0,0.455768878469397,0.843589233096663,1
"25009",0,-0.284589124489781,0.677568737312208,1
"25012",0,0.474398757746598,1,1
"25023",0,-0.596949774414633,1.09067190605266,1
"25030",0,-0.449339799146778,0.864311077962572,1
"25034",0,0.522232708546856,0.925260209509074,1
"25035",0,0.181154497557199,1,1
"25041",0,0.985999077077665,1.14168525806238,1
