"","T0","T4","T8","Tend"
"25072",0,1.13755390827764,0.90772554540067,1
"25075",0,0.920392637112181,1,1
"25096",0,0.994938910284344,0.894059538409924,1
"25101",0,1,1,1
"25102",0,0.426992688001211,1,1
"25137",0,0.681989069027372,1,1
"25157",0,-0.432956962244855,1,1
"25201",0,0.469235607266889,1,1
"25204",0,-0.109557140320437,0.936326238959513,1
"25208",0,0.522353549641333,0.869225197725097,1
"25225",0,0.50567151336593,1,1
"25261",0,0.128521619028234,0.956871571782948,1
"25317",0,0.0448664660821928,1,1
"25337",0,0.0587595345619747,0.923933074699852,1
"25395",0,0.516980138568408,0.832754481849893,1
"25428",0,0.104350635209319,0.570400534929229,1
"25453",0,-0.0431268605393713,0.973111815542475,1
"25458",0,0.202871859893406,0.986527359763038,1
"25461",0,-0.29845048648353,0.903593135217554,1
"25488",0,-0.909590933629218,-0.0413262623689918,1
"25496",0,0.627055439763378,0.974299117202076,1
"25506",0,-0.0823102790411399,0.672310530766841,1
"25513",0,0.565616948546378,1,1
"25522",0,0.840918035277585,1,1
"25610",0,0.236734227046145,1.01054302717304,1
"25617",0,0.038631847732561,0.954188761451212,1
"25621",0,0.240296672522675,1,1
"25623",0,-1.54622092286528,1,1
"25624",0,0.045355888416238,1,1
"25626",0,0.618056410674687,0.582884862026951,1
"25627",0,-0.115078196453031,1,1
"25670",0,0.054343897929742,0.95696864540527,1
"25673",0,0.125057565743106,0.735103756764881,1
"25692",0,0.803865453256817,0.612270187098372,1
"25706",0,0.298358649321267,1.00753718758071,1
"25707",0,0.797287437908892,1,1
"25708",0,0.725143975288019,1.03089042013472,1
"25712",0,-0.538042501676444,0.960546699988694,1
"25713",0,-1.0104964648331,0.89049267384902,1
"25716",0,0.522353549641333,1,1
"25721",0,-0.00500003861004,0.851253354262395,1
"25723",0,0.363213710910456,0.652370852351056,1
"25737",0,1,1,1
"25748",0,0.469058386329282,1,1
"25749",0,0.65546989777835,1,1
"25754",0,0.636150776326494,0.851089074409252,1
"25755",0,0.681404313152397,1,1
"25763",0,0.787755271857098,1,1
"25764",0,0.808973729866707,1,1
"25765",0,0.501393294775041,0.864062055284016,1
"25794",0,0.171647608352587,0.947886545906077,1
"25834",0,0.128999441589256,0.997824638441512,1
"25851",0,1,1,1
"25860",0,-0.671333104785682,1,1
"25862",0,0.617723993667778,0.965117698856746,1
"25865",0,-0.774314312813851,1,1
"25867",0,-0.0842874893344072,0.830177223693043,1
"25886",0,0.556606625439532,1.03327416419431,1
"25897",0,0.123190595589275,1.00709367315095,1
"25917",0,0.331179774110011,0.791382939130156,1
"25927",0,0.617756725205045,0.843674224383485,1
"25938",0,0.658689713007861,0.962626355059399,1
"25972",0,0.120209976739881,0.93990676460456,1
"26021",0,0.363672695144687,1,1
"26027",0,0.233391155564046,0.990546738109374,1
"26035",0,0.647446702279736,1,1
"26051",0,0.108081857737656,0.964138924081069,1
"26073",0,0.27765120875155,0.921307861320535,1
"26092",0,0.89392857563121,1,1
"26106",0,0.278977213777246,0.972371617415401,1
"26113",0,0.317650227428566,0.256386046344535,1
"26119",0,-0.461599812729917,0.816091882447436,1
"26122",0,0.0443250805692459,0.843674224383485,1
"26130",0,0.173808526344735,0.911743268281909,1
"26133",0,-0.590753288232503,0.984231310497492,1
"26139",0,0.299231184441678,1,1
"26140",0,-0.380146805368388,1,1
"26143",0,0.284062503401196,1.03453070082701,1
"26179",0,0.452944181939016,1.03719931224102,1
"26180",0,0.335809777671291,1,1
"26183",0,-0.0860181181133782,1,1
"26184",0,0.0937046796239546,0.939519724022184,1
"26185",0,0.148942966123618,0.957166669379182,1
"26186",0,0.391769214342457,0.984143602955054,1
"26211",0,0.86981203708863,0.98782345879793,1
"26212",0,0.818883722148085,0.938528208167449,1
"26223",0,0.761167593004033,1,1
"26227",0,0.354821186672647,0.681456731777098,1
"26231",0,-0.169487181752263,0.906492520652118,1
"26234",0,-0.176659734983825,0.899385519815301,1
"26240",0,-0.388970067020548,0.971007064169436,1
"26247",0,0.522639243254555,0.218816654840239,1
"26272",0,0.399313825359869,0.922846589031515,1
"26291",0,0.864279430571697,0.454800872093727,1
"26297",0,0.737420862326641,1,1
"26308",0,0.920440177471773,1,1
"26309",0,0.761434190385819,1,1
"26310",0,0.618056410674687,1,1
"26311",0,0.0442432964654364,1,1
"26315",0,1,1,1
"26316",0,0.522152889565822,1,1
"26317",0,0.170229029673785,0.954208353936608,1
"26343",0,0.772488789386958,1,1
"26349",0,0.437754359783596,1,1
"26351",0,0.493421065879135,1,1
"26361",0,0.356822006818154,1,1
"26407",0,0.872580650908156,1,1
"26425",0,0.402637608221477,1,1
"26428",0,-0.27296014339102,0.651476293960126,1
"26453",0,1,1,1
"26458",0,0.90984679358998,1,1
"26462",0,0.940326628862125,1,1
"26464",0,0.787755271857098,1,1
"26465",0,0.89115197131703,0.955122509367077,1
"26467",0,0.878368342872149,1,1
"26497",0,0.150534273608092,1,1
"26572",0,0.797551079320573,0.0540109135524371,1
"26573",0,0.800924366932735,1,1
"26583",0,-0.101952729143055,1.01875719415707,1
"26588",0,0.166307525465613,0.99461385043828,1
"26597",0,0.931803576219291,1,1
"26608",0,0.76932978287792,1,1
"26614",0,0.327512001338141,0.84011300244904,1
"26615",0,0.761434190385819,1,1
"26616",0,0.331179774110011,1,1
"26617",0,0.909021675705535,1,1
"26623",0,0.228627961039243,1,1
"26636",0,0.681531440495002,1,1
"26639",0,0.468190029925493,1,1
"26640",0,0.433587076501911,0.953722248428933,1
"26659",0,0.264841655403551,0.879745511697171,1
"26668",0,-0.591275686779983,1,1
"26679",0,0.152783932537034,0.886606724596241,1
"26695",0,-0.0688976146324235,0.744705098210459,1
"26699",0,0.453432316157707,1.02473585277887,1
"26733",0,0.117932654100065,1,1
"26734",0,-0.0512594601360934,1.02456208695669,1
"26753",0,0.676903871813457,1.05757897347141,1
"26754",0,0.840747050608332,1,1
"26756",0,0.437767548352641,0.773093865573342,1
"26781",0,0.404482141341661,0.945505592518042,1
"26782",0,-0.178516725579267,0.791848832434198,1
"26783",0,-0.0220779075007178,0.998877508912702,1
"26784",0,0.354866523815917,1,1
"26785",0,0.564033849891626,1,1
"26786",0,0.363672695144687,1,1
"26806",0,0.0481289528361091,0.87747450479665,1
"26851",0,0.446496948141158,1.07147714114026,1
"26870",0,0.516980138568408,0.832754481849893,1
"26886",0,-0.0510542898252488,-0.1445613149518,1
"26920",0,0.0513115822485419,0.507689821567655,1
"26922",0,0.90444377247643,1,1
"26923",0,-0.0835460188123824,0.962469900098122,1
"26935",0,0.46833692715533,1.00899294793215,1
"26936",0,-0.242943150284918,0.894867088707297,1
"26939",0,-0.315475869959858,0.982328802511925,1
"26941",0,0.23601462758013,1.02458281267793,1
"26942",0,-1.05501684820987,1,1
"26946",0,0.880674353283603,1,1
"26949",0,0.601783470486892,1,1
"26954",0,0.920440177471773,1,1
"26959",0,1,0.738544081340733,1
"26960",0,0.0447451708381859,0.305798767584259,1
"26965",0,1,0.478681136487923,1
"26968",0,0.117115757649627,1.10784767925509,1
"26991",0,0.357710593153587,0.973678211561344,1
"27005",0,0.250369960808199,0.979480211970312,1
"27016",0,-0.0467048852281504,0.950170136484063,1
"27033",0,0.338325825326439,1,1
"27034",0,0.31744791328935,1,1
"27074",0,-0.401810638535582,1,1
"27083",0,0.820796521134535,1.01828382798411,1
"27091",0,0.306624525482089,0.864311077962572,1
"27118",0,0.163830432600197,0.934601039035808,1
"27119",0,0.126605683077961,0.981956618922044,1
"27142",0,-0.507110227321844,1,1
"27148",0,0.0537259855146598,0.833508678292276,1
"27184",0,0.863634762833899,1,1
"27193",0,0.518491889632651,1.14168525806238,1
"27196",0,0.284337598896603,0.978176887301416,1
"27197",0,0.590642150924848,0.702011907838109,1
"27198",0,0.249186340691476,0.925260209509074,1
"27199",0,0.362633362362934,1.04332133090283,1
"27207",0,0.174735204770613,1.04584722434594,1
"27291",0,0.915227986870199,1.00725946963696,1
"27293",0,0.42658781760589,1,1
"27296",0,0.570884105805743,1,1
"27307",0,0.227545035106,1.02030915557241,1
"27322",0,1,1,1
"27331",0,0.467413341761326,0.981337845937775,1
"27365",0,-0.188726376997611,0.642457258271872,1
"27375",0,0.808886499427692,1,1
"27393",0,0.847340329043036,1.12870940629351,1
"27394",0,0.643934814411542,1,1
"27397",0,0.631091191113813,1,1
"27398",0,0.540555397044402,0.953667567682042,1
"27399",0,0.739342192741842,1,1
"27400",0,0.732947457540755,1,1
"27401",0,0.522639243254555,1,1
"27409",0,0.936294365759024,1,1
"27424",0,0.00942967499600753,0.952113257842044,1
"27431",0,0.0468009779282798,0.930198545894079,1
"27432",0,0.512365844737784,1,1
"27436",0,0.931803576219291,1,1
"27437",0,0.370459326986201,0.966528952420271,1
"27439",0,0.0448219874833103,0.829725896918877,1
"27489",0,0.203979366703722,0.825654307732168,1
"27493",0,0.045355888416238,0.305076040078068,1
"27506",0,0.880674353283603,1,1
"27507",0,0.269166000964516,0.926049749188657,1
"27508",0,0.227353763729436,0.943665156903208,1
"27510",0,-0.0364952052603589,0.884837872069487,1
"27538",0,0.0825192737004836,0.916539068801462,1
"27557",0,0.494095751400143,0.877269822216268,1
"27602",0,0.362987667998567,1,1
"27608",0,0.411977978604649,1,1
"27609",0,0.940326628862125,0.869600534653972,1
"27654",0,0.353231035996795,0.983024430401057,1
"27667",0,0.240011767630822,0.711802139469046,1
"27674",0,0.14823944150382,0.967207878702378,1
"27682",0,-0.27296014339102,-0.387734810719049,1
"27722",0,-0.360180080503835,0.513698147606142,1
"27728",0,0.798844569357957,0.944925662801466,1
"27744",0,-0.694210697625092,1,1
"27748",0,0.475880273536077,0.692509364845552,1
"27760",0,0.0793754059075814,0.887877755713776,1
"27779",0,0.251984452429951,1,1
"27790",0,0.656809426458229,0.733867755530962,1
"27874",0,0.0772270640685859,1,1
"27898",0,1,0.37496334469199,1
"27932",0,1,0.651476293960126,1
"27947",0,0.166820579003571,1.1068465262862,1
"27951",0,0.353472825140131,1,1
"27996",0,-0.0206538373827767,1.02475443322475,1
"28091",0,0.327358255458153,0.849612971407455,1
"28107",0,0.045355888416238,1,1
"28124",0,0.809119873540571,0.167038078370319,1
"28162",0,0.880674353283603,1,1
"28173",0,0.575408634032749,1,1
"28182",0,0.808900928617896,1,1
"28216",0,-0.27296014339102,-0.0413262623689918,1
"28220",0,0.045355888416238,1,1
"28226",0,0.522117983185568,1,1
"28227",0,0.713286312422268,1,1
"28251",0,0.840918035277585,1,1
"28266",0,0.104687178158054,1,1
"28267",0,0.369983342777772,1.01320194421284,1
"28275",0,-0.210651979921783,1,1
"28290",0,0.618056410674687,0.790805149749,1
"28292",0,0.425580701314659,1.08575930019749,1
"28318",0,0.0537889941564932,0.371107726858045,1
"28370",0,0.417407539334682,0.807314955473668,1
"28390",0,-0.26727000950135,0.891414258906081,1
"28396",0,0.369877000746737,0.821387045450275,1
"28398",0,0.471818949909355,0.954909962454115,1
"28405",0,-0.910922728070622,0.609268369109477,1
"28408",0,0.375001552322988,1.00667822819008,1
"28423",0,-0.27296014339102,0.651476293960126,1
"28446",0,0.649582799276803,1,1
"28447",0,0.681989069027372,1,1
"28452",0,-0.242390642711312,0.791670748664148,1
"28459",0,-0.332378836869565,1.00431094392176,1
"28496",0,0.11246256269324,0.938009280505691,1
"28498",0,0.635888252409937,1,1
"28506",0,0.195948971270879,0.962339355334892,1
"28532",0,0.982201874466301,0.850821835329587,1
"28538",0,0.283843971410552,1,1
"28554",0,0.252705805215627,0.936155909464675,1
"28556",0,-0.151229918657504,1.04506989949609,1
"28563",0,0.116643749163454,0.913445850059817,1
"28569",0,0.167756188036903,0.998094098586406,1
"28630",0,0.810212257370304,1.06495155441535,1
"28648",0,0.381160755738633,0.498020332682417,1
"28698",0,0.558027901693786,0.769628350402942,1
"28713",0,0.092807901598498,0.894113046413106,1
"28726",0,-0.25625605070339,0.944984708142549,1
"28755",0,0.48425537462614,0.887443455761567,1
"28756",0,0.260681216995319,0.936271461757548,1
"28757",0,0.277607370976724,0.901187018982361,1
"28760",0,0.0804037801393299,0.813648636463656,1
"28763",0,-0.391533709423004,1.07840567409028,1
"28767",0,-0.326982037209614,0.943539921139788,1
"28779",0,0.338829668827777,0.340363352892496,1
"28797",0,0.530995853839658,0.890521008497637,1
"28800",0,0.501327218417745,0.909458361210952,1
"28819",0,0.863634762833899,1,1
"28820",0,0.949650665613638,1.03142776003849,1
"28836",0,0.47873224314471,0.905159483280117,1
"28841",0,0.681989069027372,1,1
"28842",0,-0.172902775740558,1,1
"28844",0,0.885946415639824,1.09514856036895,1
"28915",0,0.483886010141474,0.958267199552292,1
"28918",0,0.878357143614589,1,1
"28926",0,0.103040333680442,0.969002693898783,1
"28997",0,-0.303247249503159,0.594515990350112,1
"29033",0,0.216009295169549,0.432326824784872,1
"29035",0,0.390620591431784,1.04712820941313,1
"29041",0,0.289206888628215,0.934911170177054,1
"29043",0,0.483728893020891,1.00659246255995,1
"29066",0,0.747540578565561,1,1
"29071",0,0.71997960509138,0.683491930429105,1
"29115",0,0.0860041540903314,0.973496037665029,1
"29220",0,-0.284287360467203,0.967297652006464,1
"29233",0,0.761434190385819,1,1
"29243",0,0.913209324137769,1,1
"29253",0,-0.411291060395118,0.993880692276823,1
"29268",0,0.265203999094299,0.99320786969003,1
"29269",0,0.836908410889451,0.922637828295783,1
"29270",0,0.43975697429239,1,1
"29274",0,0.510351391323253,0.952592506385715,1
"29276",0,0.617789600930786,1,1
"29299",0,0.672330485992758,1,1
"29301",0,-0.390114413767506,0.905159483280117,1
"29302",0,0.681531440495002,1,1
"29314",0,0.426258845193622,0.917822116515663,1
"29316",0,0.112663217463228,0.108101938329198,1
"29320",0,0.608457821353633,1,1
"29322",0,0.592603956933429,1,1
"29323",0,0.366321481134828,1.00783671582404,1
"29324",0,0.426529779279144,0.982558036984458,1
"29325",0,-0.1780703834854,1.12797728554094,1
"29327",0,-0.45496512852297,0.9305840890473,1
"29328",0,-0.29506473917028,0.983291440954116,1
"29330",0,-0.318345983222894,0.883144155077823,1
"29331",0,0.611746352787744,0.934794549775007,1
"29336",0,-0.815521943683921,1,1
"29337",0,0.802262137727537,1,1
"29338",0,0.965469330990025,1.11589332222738,1
"29356",0,0.69804039211436,0.914360708419029,1
"29411",0,0.271800701357576,1,1
"29477",0,0.327465208904057,1,1
"29478",0,0.575408634032749,1,1
"29488",0,1,1,1
"29498",0,0.944603460334041,1,1
"29499",0,1,1,1
"29502",0,1,1,1
"29504",0,0.904532712109329,1,1
"29505",0,0.86354165118656,1,1
"29507",0,0.91617302457962,1,1
"29508",0,0.985747743047689,1,1
"29512",0,1,1,1
"29550",0,0.761234096755946,1,1
"29655",0,-0.193728319942522,0.78884612814547,1
"29661",0,0.634299016078525,1,1
"29704",0,0.24201337929772,1,1
"29716",0,0.615890567172956,1,1
"29718",0,0.266094040168206,0.981312244571014,1
"29725",0,1,0.702011907838109,1
"29729",0,0.618056410674687,1,1
"29745",0,0.723349410734024,1,1
"29747",0,0.731451453867467,1.00624624051323,1
"29752",0,0.191322421882383,1,1
"29763",0,0.739461132990472,0.715804076835728,1
"29770",0,0.645746029269629,1,1
"29794",0,0.454146084458174,1,1
"29799",0,-0.0810005114464988,0.987579037135174,1
"29838",0,0.945410092349156,1,1
"29840",0,0.963949083533704,1,1
"29841",0,0.815041618843769,1,1
"29848",0,0.299231184441678,0.930241926464631,1
"29851",0,0.0853483505752705,0.744363336752512,1
"29867",0,0.985978353210356,1.12751992351425,1
"29886",0,0.375070607239242,0.76220497856175,1
"29887",0,0.787671012044477,1,1
"29890",0,0.169915124682246,1.03756690685678,1
"29891",0,-0.134290193003527,0.934998504998883,1
"29893",0,-0.565301242941808,0.418304000168669,1
"29897",0,-0.129552329080178,1,1
"29898",0,0.517627912110379,0.990219260325555,1
"29899",0,0.383348877947944,1,1
"29907",0,0.608570380522849,0.988309189348367,1
"29914",0,-0.240482261063673,1,1
"29918",0,-0.27296014339102,0.651476293960126,1
"29923",0,0.734576170443039,1,1
"29937",0,0.561671553368722,0.789691628923765,1
"29958",0,0.552201030807049,1.05742552339518,1
"29973",0,0.618056410674687,1,1
"29974",0,1,1,1
"29980",0,-0.194285046768287,1,1
"29989",0,0.931803576219291,1,1
"30041",0,-0.361243668101077,1.01202786977833,1
"30074",0,0.402751907897889,1,1
"30096",0,0.0539154411168442,0.0768420314517397,1
"30121",0,0.847116454355704,1,1
"30137",0,0.387784923898456,0.918387669299113,1
"30141",0,0.379214093037521,0.993488094278677,1
"30143",0,0.681581823708808,1,1
"30199",0,1,1,1
"30217",0,0.483728793703682,0.977506793354998,1
"30231",0,0.926558835183118,1,1
"30251",0,0.139842081100458,1,1
"30259",0,0.303017291760728,0.703391714526061,1
"30265",0,0.33090921098585,0.58209801737524,1
"30300",0,0.575408634032749,1,1
"30307",0,-0.19671047793614,1,1
"30313",0,0.732947457540755,1,1
"30314",0,0.076066795964221,1,1
"30331",0,0.36279179573936,1,1
"30341",0,0.0859586620736973,1.04956287706012,1
"30343",0,0.406486730382707,0.922499112939529,1
"30357",0,-0.0424020547269686,0.904881860794233,1
"30389",0,-0.719561083885711,0.989089494906589,1
"30391",0,0.618056410674687,0.582884862026951,1
"30392",0,0.617714669900937,0.880947564904133,1
"30397",0,0.278310174220019,0.887658585307862,1
"30398",0,0.338595515933407,0.952797089248661,1
"30400",0,0.116573218833774,0.901469708099252,1
"30425",0,0.29730859959261,0.699104806756321,1
"30428",0,-0.0927990650831594,0.885050093985728,1
"30434",0,-0.27296014339102,-0.0413262623689918,1
"30437",0,0.518491889632651,1.14168525806238,1
"30458",0,0.343094182767432,0.915056432674713,1
"30467",0,0.363213710910456,1,1
"30503",0,0.206821419292752,0.462302532947832,1
"30520",0,0.235929430459719,0.790805149749,1
"30582",0,-0.884023236046278,-0.216063830739868,1
"30594",0,0.951008655836818,0.973166883298353,1
"30597",0,0.300229931890781,1,1
"30599",0,1,0.974475726593336,1
"30600",0,0.976119517083672,0.719479186389678,1
"30606",0,0.193820350352606,0.976987980887255,1
"30611",0,0.288603352203485,0.952608737452276,1
"30613",0,0.73274363928998,1.00343872768982,1
"30619",0,0.727973562712842,1.01071148543803,1
"30620",0,0.71916228801379,1.01214201600309,1
"30625",0,0.203979366703722,0.652370852351056,1
"30672",0,0.109008026511146,0.911743268281909,1
"30693",0,-0.528846607897552,1,1
"30696",0,1,0.651476293960126,1
"30702",0,-0.68381629838071,0.638909928924862,1
"30714",0,-0.281347751009069,1.04712820941313,1
"30717",0,-0.128507943342743,0.902563555233218,1
"30722",0,-0.773663519825,0.851986014411397,1
"30742",0,0.0571117876318481,0.971801651455712,1
"30752",0,-0.106495452893899,0.956782170725163,1
"30758",0,0.133178511674988,0.85700953230492,1
"30808",0,0.761434190385819,1,1
"30819",0,0.853970743730974,1.12182408456247,1
"30831",0,0.212050140954061,0.777042781102597,1
"30840",0,-0.592190923800736,0.825654307732168,1
"30923",0,1,1,1
"30947",0,0.0441940880289516,1,1
"30959",0,0.562008243996162,0.931004334670004,1
"30974",0,0.362732355337409,0.991600929756399,1
"30975",0,-0.0460384252672893,1.08575930019749,1
"30976",0,0.462407369728215,1,1
"30977",0,0.36268047510307,0.735124159191353,1
"30996",0,0.474398757746598,1,1
"30999",0,0.150443575243947,0.970930963894352,1
"31031",0,0.0448664660821928,1,1
"31034",0,0.681467143952198,1,1
"31051",0,-0.0923519344722632,1,1
"31054",0,0.094515203445457,0.981640083875885,1
"31057",0,0.721279097414266,1,1
"31066",0,0.454146084458174,0.702011907838109,1
"31075",0,0.235929430459719,1,1
"31077",0,0.522639243254555,-0.04105251236621,1
"31079",0,0.235929430459719,0.582884862026951,1
"31093",0,-0.449036953969224,1,1
"31109",0,0.641793677813743,0.609268369109477,1
"31137",0,0.441111565679079,0.637987614944175,1
"31189",0,-0.273974071654399,0.537125948567494,1
"31240",0,0.0745288160105139,0.975108936761314,1
"31244",0,0.098464969612094,0.971091319429054,1
"31245",0,-0.123896722710385,1.02074476398008,1
"31254",0,0.0482853699148311,1.08575930019749,1
"31268",0,1,1,1
"31297",0,-0.131877549970403,0.931484181010863,1
"31300",0,0.0680872374103809,0.895902367725292,1
"31309",0,-0.121473318430895,0.675594190819841,1
"31337",0,0.560603676937278,1.00340732456477,1
"31344",0,0.241819428436583,0.929324243424201,1
"31369",0,0.475880273536077,0.415279631084566,1
"31384",0,0.401854665530016,0.850291194481016,1
"31400",0,0.160793387119551,0.974475726593336,1
"31409",0,0.0500269520481141,0.683491930429105,1
"31433",0,0.727138549682969,0.702011907838109,1
"31526",0,0.519371801913153,1.1068465262862,1
"31536",0,0.00228407227798351,0.976361489156565,1
"31537",0,0.982201874466301,1.18862390263369,1
"31538",0,-0.140813351482953,0.97319523303372,1
"31539",0,-0.265034153053218,0.923423827031523,1
"31541",0,-0.0786923457461436,0.895891834968327,1
"31554",0,0.840765935113794,1,1
"31563",0,0.648223287052633,0.810548701722777,1
"31582",0,-0.582518935350888,1.01313410639155,1
"31583",0,0.790396059948021,1,1
"31584",0,0.522232708546856,1,1
"31585",0,0.37060041409725,1,1
"31587",0,0.618056410674687,1,1
"31634",0,1,1,1
"31636",0,0.863634762833899,1,1
"31642",0,0.044892245571813,0.958417560938426,1
"31661",0,0.397593429774638,0.991205530308573,1
"31662",0,0.478839651067423,1,1
"31663",0,0.581857152228852,1,1
"31664",0,0.283473771099121,1,1
"31697",0,0.33517819488291,1,1
"31699",0,-0.0544812501000804,0.951130026045608,1
"31729",0,0.761434190385819,1,1
"31762",0,0.0450492808978284,1,1
"31785",0,-0.144870440213073,0.890766502917257,1
"31787",0,0.0597883075806881,0.952037417688862,1
"31788",0,-0.244541664525257,0.839711673959514,1
"31789",0,-0.0728048339278105,0.734821102184082,1
"31793",0,-0.270967690712874,1.03601029331879,1
"31794",0,-0.163466983576368,0.81884081406839,1
"31820",0,0.258724484466017,0.939555884830775,1
"31850",0,0.363672695144687,1,1
"31858",0,0.736344415030155,1,1
"31859",0,0.42077110416795,0.936770304982076,1
"31884",0,1,1,1
"31903",0,0.151091932339011,0.716222481359675,1
"31904",0,0.522152889565822,1,1
"31905",0,0.0444443293795414,1,1
"31910",0,0.402751907897889,1,1
"31911",0,0.588029571672665,1,1
"31947",0,1,0.738544081340733,1
"32008",0,0.915044542626489,0.995632772809886,1
"32020",0,0.774333572813977,1,1
"32021",0,0.624818192800801,0.804425083438418,1
"32023",0,0.150182117654723,0.71322300133027,1
"32035",0,0.0524657424092014,0.87588237639959,1
"32036",0,-0.0815616813481633,0.858400720988468,1
"32052",0,0.68168327562421,0.825654307732168,1
"32063",0,0.522639243254555,0.738544081340733,1
"32069",0,0.681989069027372,1,1
"32077",0,0.00461067823959222,0.954662665513473,1
"32103",0,0.338360892022236,1,1
"32108",0,0.522639243254555,0.738544081340733,1
"32165",0,0.140062702341669,1,1
"32174",0,-0.326473842105107,1.04584722434594,1
"32227",0,-0.273722968540332,1,1
"32258",0,0.396180474422644,0.931990877099248,1
"32260",0,-3.51734349109326,1,1
"32262",0,0.0667799267313935,0.744304850211871,1
"32270",0,0.681989069027372,1,1
"32272",0,0.327512001338141,0.99345819016913,1
"32281",0,-0.0889032697490681,0.830110536359189,1
"32283",0,0.446739623239335,1,1
"32284",0,0.452009967198413,1,1
"32285",0,0.0252276715187499,0.830883412835892,1
"32287",0,-0.285302809571774,1,1
"32313",0,-1.14980190236292,1,1
"32346",0,0.629567508834241,1.06617024763668,1
"32366",0,-0.337258993286848,1,1
"32383",0,0.250448947638153,0.962898525928151,1
"32386",0,0.290067042402984,0.952974054564655,1
"32389",0,-0.27296014339102,1,1
"32413",0,-0.167801328328984,1,1
"32414",0,0.575408634032749,1,1
"32417",0,-0.193745043212691,0.738544081340733,1
"32443",0,0.367489384353239,1,1
"32448",0,1,1,1
"32474",0,-0.591275686779983,0.305076040078068,1
"32489",0,0.761234096755946,0.609268369109477,1
"32558",0,0.362656581875357,0.801476646163017,1
"32583",0,0.266783303337386,0.788357853937568,1
"32602",0,0.347402054127993,0.985608853280892,1
"32645",0,0.363672695144687,0.305076040078068,1
"32648",0,0.269740340183971,0.958366129466963,1
"32649",0,0.299862148710406,0.913551162193922,1
"32650",0,0.608207688555076,0.995978048706377,1
"32651",0,0.938366868988079,1,1
"32688",0,0.835141727875764,0.989228390985306,1
"32707",0,1,1,1
"32715",0,0.476094598412242,0.951820288200364,1
"32730",0,0.223465038845139,1,1
"32739",0,0.0156201906140208,0.650019592143278,1
"32744",0,0.342907877572465,0.978197799825762,1
"32777",0,0.601895410178227,1,1
"32782",0,1,1,1
"32783",0,0.840803939382476,1,1
"32805",0,-0.409148936379568,0.454800872093727,1
"32814",0,0.203979366703722,0.825654307732168,1
"32834",0,0.164034008353472,0.739247167753672,1
"32873",0,0.363672695144687,0.651476293960126,1
"32909",0,0.362656581875357,0.631891118434921,1
"32952",0,0.713414617683234,1,1
"32959",0,0.0450492808978284,1,1
"32969",0,0.579507210947798,1,1
"32989",0,0.0447451708381859,0.825654307732168,1
